source_x,source_y,reference_x,reference_y,residual_px,residual_m
192.0,400.0,190.06472778320312,400.1485595703125,1.8014801521568058,9.007400760784028
200.0,400.0,200.2225341796875,399.6571350097656,0.577073665641297,2.8853683282064853
216.0,400.0,215.58001708984375,399.9523010253906,0.3217490465324332,1.6087452326621658
224.0,400.0,225.0662841796875,398.6644592285156,1.8807143772568575,9.403571886284288
232.0,400.0,231.47401428222656,399.30364990234375,0.8903962027801308,4.451981013900654
240.0,400.0,238.25299072265625,400.0731506347656,1.604547300248096,8.02273650124048
264.0,400.0,264.1495056152344,399.5903625488281,0.5929252362746241,2.9646261813731205
16.0,408.0,16.41206169128418,407.55157470703125,0.7702231134500267,3.8511155672501336
96.0,408.0,96.00602722167969,407.65625,0.4797189848668595,2.398594924334297
120.0,408.0,119.75240325927734,407.88763427734375,0.26550917870766494,1.3275458935383246
144.0,408.0,143.76036071777344,407.5487060546875,0.5801293187666355,2.900646593833178
160.0,408.0,159.94129943847656,408.05194091796875,0.09107398660606171,0.45536993303030854
176.0,408.0,175.4305877685547,408.29833984375,0.4792959427180924,2.396479713590462
200.0,408.0,199.99375915527344,407.2590026855469,0.8616765894085301,4.3083829470426505
216.0,408.0,215.70631408691406,409.02069091796875,0.9244588613878431,4.6222943069392155
240.0,408.0,238.15423583984375,406.80908203125,2.145098954229185,10.725494771145925
264.0,408.0,263.8345947265625,408.123779296875,0.028895348992504222,0.1444767449625211
96.0,416.0,94.93801879882812,415.4979248046875,1.1400648235900706,5.700324117950353
120.0,416.0,118.74884033203125,416.30999755859375,1.1539532016868947,5.769766008434473
128.0,416.0,126.85560607910156,415.6840515136719,1.1185996248710277,5.592998124355138
168.0,416.0,168.0719451904297,415.6580505371094,0.4974655073485417,2.4873275367427086
176.0,416.0,174.4508819580078,416.281982421875,1.435922774746926,7.17961387373463
208.0,416.0,208.24359130859375,415.5957336425781,0.6370421686504795,3.1852108432523973
216.0,416.0,214.7865447998047,416.5152282714844,1.1560269455501506,5.780134727750753
248.0,416.0,248.78135681152344,415.70330810546875,1.0028793352743253,5.014396676371627
256.0,416.0,255.57598876953125,415.82391357421875,0.4039537540306296,2.019768770153148
264.0,416.0,263.66162109375,414.115478515625,2.002148384970783,10.010741924853914
96.0,424.0,94.41144561767578,424.40032958984375,1.5096029321115774,7.548014660557887
104.0,424.0,103.3993911743164,424.8076171875,0.8438099703650898,4.2190498518254484
112.0,424.0,112.49128723144531,424.588623046875,0.7579805419498525,3.7899027097492626
120.0,424.0,118.15994262695312,425.88958740234375,2.4738314087383686,12.369157043691843
128.0,424.0,127.5364761352539,426.6389465332031,2.5416718808552314,12.708359404276157
152.0,424.0,150.99989318847656,422.5425720214844,1.8089281469086993,9.044640734543496
176.0,424.0,175.23988342285156,424.6492614746094,0.8331733630044299,4.16586681502215
216.0,424.0,214.55419921875,425.76776123046875,2.1160148415726847,10.580074207863424
256.0,424.0,256.16632080078125,423.7215270996094,0.4906245556115133,2.4531227780575664
144.0,432.0,143.34246826171875,432.0506591796875,0.5535516923732908,2.767758461866454
152.0,432.0,151.8049774169922,432.3121337890625,0.20849581422268595,1.0424790711134297
160.0,432.0,160.83856201171875,431.99224853515625,0.9587671161469257,4.793835580734628
168.0,432.0,167.81317138671875,431.5908203125,0.5345708950701091,2.6728544753505457
192.0,432.0,190.24473571777344,430.47357177734375,2.3210898141938436,11.605449070969218
200.0,432.0,199.83895874023438,431.5160217285156,0.6028111004371357,3.0140555021856787
208.0,432.0,207.91554260253906,431.9578552246094,0.16271478838049974,0.8135739419024988
232.0,432.0,233.50778198242188,431.3858947753906,1.787412600372883,8.937063001864415
256.0,432.0,256.0443115234375,430.35894775390625,1.7618046898263557,8.809023449131779
144.0,440.0,143.58946228027344,440.4140625,0.4214511605715672,2.1072558028578356
168.0,440.0,166.59593200683594,440.8426208496094,1.482207567884706,7.41103783942353
192.0,440.0,190.51231384277344,438.0504150390625,2.484535773477037,12.422678867385184
216.0,440.0,215.7940216064453,439.30328369140625,0.8193446022162358,4.096723011081179
248.0,440.0,249.51046752929688,440.24462890625,1.6386636055851753,8.193318027925876
256.0,440.0,256.1851501464844,440.049072265625,0.3164049344212339,1.5820246721061695
192.0,448.0,191.4293975830078,446.0375671386719,2.13492123533731,10.674606176686549
224.0,448.0,224.47808837890625,447.1978759765625,1.0953037458997967,5.476518729498983
240.0,448.0,239.9833221435547,448.2256164550781,0.147707406719325,0.738537033596625
248.0,448.0,247.02243041992188,446.310546875,2.0000305383105546,10.000152691552772
264.0,448.0,263.2822265625,449.1287841796875,1.1757236275434715,5.878618137717357
232.0,456.0,231.47398376464844,456.5899658203125,0.6263398635336755,3.1316993176683776
240.0,456.0,240.27711486816406,456.8708801269531,0.8466899395431723,4.233449697715861
248.0,456.0,248.3384552001953,455.42254638671875,0.8306406374793261,4.153203187396631
256.0,456.0,255.98348999023438,456.3782958984375,0.2786330077684697,1.3931650388423487
264.0,456.0,263.7197570800781,457.5286560058594,1.4207075629285733,7.103537814642866
272.0,456.0,271.8427734375,456.2423095703125,0.13145011686551306,0.6572505843275653
256.0,464.0,256.16363525390625,464.5157165527344,0.48214989425588173,2.4107494712794084
264.0,464.0,263.9924621582031,465.4985046386719,1.383306787266355,6.916533936331774
256.0,472.0,257.41888427734375,472.3632507324219,1.5453900642766938,7.726950321383469
272.0,472.0,271.8806457519531,472.26141357421875,0.1412528539348049,0.7062642696740246
256.0,480.0,256.5497741699219,479.8770446777344,0.6981568706762391,3.4907843533811955
264.0,480.0,264.9329528808594,479.8675537109375,1.06869877898373,5.34349389491865
