source_x,source_y,reference_x,reference_y,confidence
118.5,630.5,130.5,614.5,0.9874312
456.5,630.5,468.5,614.5,0.99684864
736.5,630.5,748.5,616.5,0.99710286
334.5,632.5,346.5,616.5,0.99859214
170.5,634.5,180.5,618.5,0.9989134
1060.5,634.5,1072.5,620.5,0.999191
212.5,638.5,222.5,622.5,0.9812818
1366.5,638.5,1380.5,624.5,0.7696655
1376.5,638.5,1390.5,624.5,0.7844006
612.5,640.5,622.5,624.5,0.76785374
1306.5,642.5,1316.5,628.5,0.9899202
476.5,644.5,488.5,628.5,0.999568
1418.5,644.5,1430.5,630.5,0.98333764
146.5,646.5,158.5,632.5,0.99755955
814.5,646.5,826.5,632.5,0.9997282
372.5,648.5,384.5,632.5,0.9740988
1716.5,648.5,1728.5,636.5,0.9950763
522.5,650.5,534.5,634.5,0.99566275
966.5,654.5,980.5,640.5,0.9968068
124.5,656.5,136.5,638.5,0.9920333
1782.5,656.5,1794.5,642.5,0.9982544
1040.5,660.5,1054.5,648.5,0.99974555
1346.5,662.5,1358.5,650.5,0.998191
686.5,664.5,698.5,650.5,0.9978364
1816.5,664.5,1830.5,652.5,0.9988851
58.5,666.5,72.5,650.5,0.1806452
140.5,668.5,152.5,650.5,0.99597526
1082.5,668.5,1092.5,654.5,0.99956757
1280.5,668.5,1292.5,654.5,0.9986729
164.5,670.5,176.5,654.5,0.9993413
542.5,670.5,556.5,656.5,0.9946585
186.5,672.5,198.5,656.5,0.97826314
764.5,672.5,776.5,658.5,0.9990069
926.5,672.5,938.5,660.5,0.9977405
1010.5,674.5,1024.5,660.5,0.9866155
238.5,676.5,248.5,660.5,0.9971962
284.5,676.5,294.5,660.5,0.9648944
1564.5,676.5,1576.5,664.5,0.9978299
1650.5,678.5,1660.5,664.5,0.9979553
318.5,680.5,332.5,664.5,0.9989937
1960.5,680.5,1972.5,668.5,0.99714804
470.5,682.5,484.5,666.5,0.99785405
1608.5,682.5,1622.5,668.5,0.99743855
206.5,686.5,220.5,672.5,0.9974716
1470.5,686.5,1484.5,672.5,0.9629394
1528.5,686.5,1540.5,672.5,0.9985619
358.5,688.5,370.5,672.5,0.9992063
1888.5,690.5,1902.5,678.5,0.9951433
826.5,696.5,838.5,684.5,0.9994113
1066.5,696.5,1078.5,682.5,0.99971205
1244.5,696.5,1256.5,682.5,0.96071535
1626.5,696.5,1638.5,684.5,0.99917793
118.5,698.5,130.5,680.5,0.97501725
1554.5,698.5,1568.5,686.5,0.99750394
184.5,700.5,198.5,684.5,0.99879587
1102.5,700.5,1116.5,686.5,0.9990151
1942.5,700.5,1954.5,688.5,0.99848634
164.5,702.5,176.5,686.5,0.99910575
248.5,704.5,260.5,688.5,0.99364525
550.5,704.5,560.5,690.5,0.9872587
734.5,704.5,744.5,690.5,0.9831161
1462.5,704.5,1476.5,692.5,0.984748
1394.5,706.5,1406.5,692.5,0.9993264
226.5,708.5,240.5,694.5,0.9982952
448.5,708.5,462.5,694.5,0.99944234
1012.5,710.5,1024.5,696.5,0.99853516
2004.5,710.5,2016.5,698.5,0.9979752
960.5,712.5,972.5,698.5,0.9979786
486.5,714.5,498.5,700.5,0.9986781
1300.5,714.5,1312.5,702.5,0.9994701
1646.5,716.5,1658.5,702.5,0.99757147
1678.5,716.5,1690.5,704.5,0.99944335
1916.5,716.5,1928.5,704.5,0.99924815
276.5,718.5,288.5,704.5,0.99806845
886.5,718.5,898.5,704.5,0.99959064
920.5,718.5,930.5,704.5,0.9996067
1748.5,718.5,1760.5,706.5,0.9747728
194.5,720.5,206.5,704.5,0.9989483
1888.5,726.5,1900.5,714.5,0.99811697
1652.5,732.5,1664.5,718.5,0.9873509
1804.5,732.5,1814.5,718.5,0.9950356
318.5,736.5,330.5,720.5,0.9993821
416.5,736.5,428.5,720.5,0.99972093
176.5,740.5,190.5,724.5,0.9973036
1410.5,740.5,1422.5,728.5,0.9975927
1366.5,742.5,1376.5,728.5,0.999169
1540.5,744.5,1552.5,730.5,0.99926716
910.5,748.5,922.5,734.5,0.9973114
1278.5,748.5,1290.5,736.5,0.97605246
130.5,750.5,142.5,734.5,0.99740314
304.5,752.5,316.5,738.5,0.99884653
630.5,752.5,644.5,738.5,0.9988403
1092.5,752.5,1104.5,740.5,0.9932125
482.5,756.5,494.5,740.5,0.97233033
1056.5,758.5,1066.5,746.5,0.99776846
416.5,760.5,428.5,744.5,0.99968344
1938.5,762.5,1950.5,750.5,0.98071486
788.5,764.5,800.5,748.5,0.99707913
1120.5,764.5,1130.5,750.5,0.76201487
194.5,766.5,206.5,750.5,0.9720908
368.5,766.5,378.5,752.5,0.998872
1212.5,766.5,1224.5,752.5,0.41498655
596.5,768.5,606.5,754.5,0.9938337
662.5,770.5,674.5,756.5,0.9980054
1130.5,770.5,1140.5,756.5,0.9547451
1416.5,770.5,1426.5,756.5,0.99893713
1984.5,770.5,1998.5,758.5,0.9965438
718.5,776.5,730.5,760.5,0.99297696
1238.5,776.5,1250.5,764.5,0.7299697
1530.5,776.5,1542.5,764.5,0.99797004
430.5,778.5,442.5,764.5,0.9995462
170.5,782.5,182.5,766.5,0.9809395
1860.5,782.5,1872.5,772.5,0.9628714
1088.5,786.5,1098.5,774.5,0.99742657
1328.5,786.5,1340.5,772.5,0.9996967
1470.5,788.5,1480.5,774.5,0.9987519
574.5,790.5,584.5,776.5,0.9995566
1308.5,792.5,1320.5,778.5,0.9983349
1860.5,792.5,1872.5,782.5,0.99809355
1986.5,792.5,1998.5,780.5,0.998703
1154.5,794.5,1166.5,780.5,0.9946208
1892.5,796.5,1904.5,784.5,0.9968591
266.5,798.5,276.5,782.5,0.9984266
1382.5,798.5,1394.5,786.5,0.9996734
1172.5,804.5,1186.5,790.5,0.94223666
1242.5,804.5,1256.5,790.5,0.9924648
922.5,808.5,932.5,794.5,0.999723
888.5,810.5,900.5,796.5,0.9997857
52.5,812.5,66.5,796.5,0.87183774
296.5,812.5,308.5,798.5,0.99878734
1880.5,812.5,1892.5,802.5,0.9975071
186.5,814.5,198.5,798.5,0.9928939
688.5,814.5,700.5,800.5,0.99976426
1658.5,814.5,1670.5,800.5,0.9993578
1726.5,816.5,1740.5,802.5,0.94613653
1736.5,816.5,1750.5,802.5,0.9625137
1494.5,818.5,1506.5,804.5,0.99928415
1832.5,818.5,1844.5,806.5,0.9996077
2000.5,818.5,2012.5,806.5,0.9984035
1006.5,820.5,1018.5,808.5,0.997127
1204.5,820.5,1218.5,806.5,0.89053446
1684.5,820.5,1696.5,808.5,0.99714035
1808.5,824.5,1820.5,812.5,0.9995468
1032.5,826.5,1046.5,812.5,0.99965453
1070.5,830.5,1080.5,816.5,0.91514075
1358.5,830.5,1370.5,818.5,0.99826634
380.5,832.5,392.5,818.5,0.9982647
1296.5,832.5,1308.5,820.5,0.95151216
1712.5,832.5,1722.5,818.5,0.9991301
806.5,836.5,820.5,822.5,0.98562866
944.5,836.5,956.5,822.5,0.99930257
1388.5,836.5,1398.5,824.5,0.9561546
1422.5,836.5,1432.5,822.5,0.9985529
912.5,838.5,922.5,824.5,0.9987186
1600.5,838.5,1612.5,826.5,0.9997103
1846.5,840.5,1858.5,828.5,0.9985463
1260.5,842.5,1272.5,828.5,0.91237485
356.5,844.5,368.5,828.5,0.99774235
1240.5,844.5,1254.5,830.5,0.68230385
1642.5,844.5,1654.5,832.5,0.99938536
496.5,846.5,508.5,830.5,0.99839586
1198.5,846.5,1212.5,832.5,0.9746251
1388.5,846.5,1398.5,834.5,0.8195488
1882.5,848.5,1896.5,836.5,0.98587054
258.5,850.5,270.5,834.5,0.99555737
1454.5,852.5,1464.5,840.5,0.87949675
1796.5,852.5,1808.5,842.5,0.9995645
226.5,854.5,238.5,840.5,0.9908111
166.5,856.5,178.5,840.5,0.9871956
970.5,856.5,982.5,842.5,0.9984687
1338.5,856.5,1350.5,844.5,0.997609
1752.5,856.5,1764.5,844.5,0.98146266
62.5,858.5,76.5,842.5,0.89093363
1164.5,858.5,1176.5,844.5,0.995758
1222.5,858.5,1236.5,846.5,0.9973722
582.5,860.5,594.5,846.5,0.9996301
714.5,860.5,724.5,846.5,0.99935037
1738.5,864.5,1748.5,852.5,0.9685488
650.5,866.5,662.5,852.5,0.99937665
1434.5,866.5,1446.5,854.5,0.9584304
1512.5,866.5,1524.5,854.5,0.99093777
1820.5,866.5,1832.5,854.5,0.99580723
1186.5,868.5,1200.5,854.5,0.99564916
1244.5,868.5,1254.5,856.5,0.9695288
1846.5,868.5,1858.5,856.5,0.9920375
488.5,874.5,500.5,858.5,0.99887866
1142.5,874.5,1154.5,862.5,0.9995742
1210.5,874.5,1224.5,862.5,0.99559444
1384.5,874.5,1396.5,860.5,0.9991369
1734.5,874.5,1746.5,862.5,0.93027526
274.5,876.5,286.5,860.5,0.9947527
1590.5,876.5,1602.5,864.5,0.99716836
980.5,878.5,994.5,866.5,0.7137096
1460.5,878.5,1472.5,866.5,0.992641
1526.5,878.5,1538.5,864.5,0.99429417
1620.5,878.5,1634.5,866.5,0.99899113
1680.5,878.5,1692.5,866.5,0.9989889
460.5,880.5,472.5,864.5,0.9998696
