Longitude,Latitude,Pixel,Scan,Longitude180,TMC_X,TMC_Y,Inside_TMC_BBox,Coarse_Valid_Overlap
214.528914,-89.692356,9800,36200,-145.471086,-5287.780492070202,-7685.45676636258,True,False
214.347855,-89.6920614,9900,36200,-145.65214500000002,-5268.507827865338,-7709.503747438714,True,False
214.167158,-89.6917638,10000,36200,-145.83284200000003,-5249.235888117315,-7733.547701247151,True,False
213.986827,-89.6914631,10100,36200,-146.013173,-5229.966744493591,-7757.591239266845,True,False
213.806864,-89.6911594,10200,36200,-146.19313599999998,-5210.698796689522,-7781.632138762178,True,False
213.627272,-89.6908527,10300,36200,-146.372728,-5191.432293879537,-7805.670589236399,True,False
213.448053,-89.690543,10400,36200,-146.55194700000004,-5172.167352645219,-7829.706871076275,True,False
213.269208,-89.6902303,10500,36200,-146.730792,-5152.903954917104,-7853.741353884044,True,False
213.090742,-89.6899145,10600,36200,-146.90925800000002,-5133.644288948348,-7877.776587345419,True,False
212.912655,-89.6895958,10700,36200,-147.08734500000003,-5114.384886365124,-7901.807954349018,True,False
212.73495,-89.6892742,10800,36200,-147.26504999999997,-5095.126035726506,-7925.835628164432,True,False
212.557629,-89.6889495,10900,36200,-147.44237099999998,-5075.8711548064,-7949.864983198262,True,False
212.380694,-89.6886219,11000,36200,-147.619306,-5056.6171049679815,-7973.891190238045,True,False
212.204148,-89.6882914,11100,36200,-147.79585199999997,-5037.364185140354,-7997.914423063403,True,False
212.027993,-89.6879579,11200,36200,-147.97200699999996,-5018.11416677249,-8021.937514779929,True,False
211.85223,-89.6876215,11300,36200,-148.14777000000004,-4998.865451504449,-8045.958253598988,True,False
211.676861,-89.6872822,11400,36200,-148.32313899999997,-4979.618206869327,-8069.976899959788,True,False
211.501889,-89.68694,11500,36200,-148.498111,-4960.372744471286,-8093.9936273741405,True,False
211.327316,-89.6865949,11600,36200,-148.672684,-4941.129238746585,-8118.008696599816,True,False
211.153143,-89.686247,11700,36200,-148.846857,-4921.886156183372,-8142.019858923149,True,False
210.979372,-89.6858961,11800,36200,-149.020628,-4902.646821075154,-8166.032558832719,True,False
210.806005,-89.6855424,11900,36200,-149.19399499999997,-4883.408285774036,-8190.041860382539,True,False
210.634771,-89.6851895,11999,36200,-149.365229,-4864.362716622374,-8213.807460279093,True,False
233.485319,-89.7041494,0,36300,-126.514681,-7210.194193043507,-5338.122643578982,True,True
233.287016,-89.7041875,100,36300,-126.712984,-7190.749430977309,-5362.354731495176,True,True
233.08868,-89.7042221,200,36300,-126.91131999999999,-7171.305070739213,-5386.584045137889,True,True
232.890317,-89.7042531,300,36300,-127.10968300000002,-7151.863648048869,-5410.812238646859,True,True
232.691932,-89.7042806,400,36300,-127.30806799999999,-7132.42275956214,-5435.037452743875,True,True
232.493528,-89.7043045,500,36300,-127.50647200000003,-7112.984651067259,-5459.261738535188,True,True
232.295112,-89.7043249,600,36300,-127.70488799999998,-7093.547127268807,-5483.482976368055,True,True
232.096687,-89.7043417,700,36300,-127.90331300000003,-7074.112426026113,-5507.70323860045,True,True
231.898259,-89.704355,800,36300,-128.101741,-7054.678276561576,-5531.920519283442,True,True
231.699832,-89.7043647,900,36300,-128.30016799999999,-7035.247004479328,-5556.136787996277,True,True
231.501411,-89.7043709,1000,36300,-128.49858900000004,-7015.816262032987,-5580.350151089751,True,True
231.303001,-89.7043735,1100,36300,-128.696999,-6996.388464237794,-5604.56247649751,True,True
231.104607,-89.7043725,1200,36300,-128.895393,-6976.963643199611,-5628.77376371922,True,True
230.906232,-89.704368,1300,36300,-129.093768,-6957.539283566045,-5652.982345616966,True,True
230.707883,-89.70436,1400,36300,-129.29211699999996,-6938.115639657167,-5677.187958382231,True,True
230.509564,-89.7043484,1500,36300,-129.490436,-6918.695014352094,-5701.392634361307,True,True
230.311279,-89.7043333,1600,36300,-129.688721,-6899.275018709385,-5725.594566597862,True,True
230.113034,-89.7043146,1700,36300,-129.88696600000003,-6879.858146614406,-5749.795566076559,True,False
229.914832,-89.7042923,1800,36300,-130.085168,-6860.44424795525,-5773.995886556738,True,False
229.71668,-89.7042666,1900,36300,-130.28332,-6841.028951020741,-5798.191382738659,True,False
229.518581,-89.7042373,2000,36300,-130.48141899999996,-6821.616764699698,-5822.386201278756,True,False
229.32054,-89.7042044,2100,36300,-130.67946,-6802.207748621239,-5846.580361968852,True,True
229.122562,-89.704168,2200,36300,-130.87743799999998,-6782.799673198864,-5870.77190250066,True,True
228.924652,-89.7041281,2300,36300,-131.07534799999996,-6763.392625867939,-5894.9608237253415,True,True
228.726814,-89.7040847,2400,36300,-131.273186,-6743.986594553363,-5919.147246708686,True,True
228.529054,-89.7040377,2500,36300,-131.47094600000003,-6724.58404890006,-5943.33306706204,True,True
228.331375,-89.7039872,2600,36300,-131.66862500000002,-6705.182593524552,-5967.5165346560225,True,True
228.133782,-89.7039331,2700,36300,-131.866218,-6685.784586850892,-5991.699681898397,True,True
227.936281,-89.7038756,2800,36300,-132.063719,-6666.385714606484,-6015.8783637105935,True,True
227.738875,-89.7038145,2900,36300,-132.261125,-6646.990384707415,-6040.056881838871,True,True
227.54157,-89.7037499,3000,36300,-132.45843000000002,-6627.596555545881,-6064.23311154776,True,True
227.344369,-89.7036818,3100,36300,-132.65563099999997,-6608.204130656198,-6088.40730158491,True,True
227.147278,-89.7036102,3200,36300,-132.85272199999997,-6588.813334317316,-6112.579355329395,True,True
226.950301,-89.7035351,3300,36300,-133.04969900000003,-6569.4241823848815,-6136.7494091388835,True,True
226.753443,-89.7034565,3400,36300,-133.246557,-6550.0368006936,-6160.917485986694,True,True
226.556708,-89.7033744,3500,36300,-133.44329200000004,-6530.651211304237,-6185.083725098634,True,True
226.360101,-89.7032888,3600,36300,-133.639899,-6511.267547174235,-6209.248152955227,True,True
226.163625,-89.7031997,3700,36300,-133.83637499999998,-6491.8857279246995,-6233.411024880665,True,True
225.967287,-89.7031071,3800,36300,-134.032713,-6472.5061109541875,-6257.572143844546,True,True
225.77109,-89.703011,3900,36300,-134.22891000000004,-6453.128622814352,-6281.731768234635,True,True
225.575039,-89.7029115,4000,36300,-134.424961,-6433.751245558766,-6305.887808765772,True,True
225.379137,-89.7028085,4100,36300,-134.62086299999999,-6414.3760904494875,-6330.042632583674,True,True
225.18339,-89.702702,4200,36300,-134.81660999999997,-6395.003422437394,-6354.196163745172,True,True
224.987802,-89.702592,4300,36300,-135.012198,-6375.633290001605,-6378.348552350519,True,True
224.792378,-89.7024786,4400,36300,-135.20762200000001,-6356.263719794355,-6402.497686379941,True,True
224.597121,-89.7023618,4500,36300,-135.40287899999998,-6336.894677161029,-6426.643807275913,True,True
224.402035,-89.7022414,4600,36300,-135.597965,-6317.530484796598,-6450.791378722084,True,True
224.207127,-89.7021177,4700,36300,-135.792873,-6298.165176829182,-6474.933724871807,True,True
224.012398,-89.7019905,4800,36300,-135.98760200000004,-6278.802738181696,-6499.075650094144,True,True
223.817855,-89.7018598,4900,36300,-136.182145,-6259.443576747513,-6523.216981483126,True,True
223.6235,-89.7017258,5000,36300,-136.37649999999996,-6240.083353066757,-6547.353705263293,True,True
223.429338,-89.7015883,5100,36300,-136.57066199999997,-6220.726469628329,-6571.49023198062,True,True
223.235374,-89.7014474,5200,36300,-136.76462600000002,-6201.371042791725,-6595.624403329755,True,True
223.041612,-89.7013031,5300,36300,-136.958388,-6182.017177903016,-6619.75635910507,True,True
222.848055,-89.7011553,5400,36300,-137.151945,-6162.6669298959405,-6643.888570723499,True,True
222.654708,-89.7010042,5500,36300,-137.34529199999997,-6143.316394161165,-6668.016632009355,True,True
222.461574,-89.7008497,5600,36300,-137.53842599999996,-6123.967639167029,-6692.143008434445,True,True
222.268659,-89.7006918,5700,36300,-137.731341,-6104.621017193275,-6716.267629106531,True,True
222.075965,-89.7005305,5800,36300,-137.924035,-6085.27641686874,-6740.390851507866,True,True
221.883497,-89.7003658,5900,36300,-138.11650299999997,-6065.934081237423,-6764.5127136454375,True,True
221.691259,-89.7001978,6000,36300,-138.308741,-6046.592123312398,-6788.631096861771,True,True
221.499254,-89.7000264,6100,36300,-138.500746,-6027.252589824492,-6812.748503792512,True,True
221.307487,-89.6998516,6200,36300,-138.69251299999996,-6007.915736173141,-6836.864976046667,True,True
221.115962,-89.6996735,6300,36300,-138.88403800000003,-5988.57970943812,-6860.978377411629,True,True
220.924682,-89.6994921,6400,36300,-139.07531800000004,-5969.244557298328,-6885.088941263404,True,True
220.733651,-89.6993073,6500,36300,-139.266349,-5949.91242902352,-6909.199094580151,True,True
220.542872,-89.6991192,6600,36300,-139.457128,-5930.581384046823,-6933.3067864826835,True,True
220.35235,-89.6989277,6700,36300,-139.64765,-5911.253684449451,-6957.414354832088,True,True
220.162089,-89.698733,6800,36300,-139.83791099999996,-5891.925578307525,-6981.517316538876,True,True
219.972091,-89.6985349,6900,36300,-140.02790900000002,-5872.600926889716,-7005.62063802153,True,True
219.782361,-89.6983336,7000,36300,-140.21763899999996,-5853.276137462003,-7029.719708036381,True,True
219.592902,-89.6981289,7100,36300,-140.40709800000002,-5833.955169054138,-7053.81941676994,True,True
219.403718,-89.697921,7200,36300,-140.59628199999997,-5814.634345529251,-7077.915231452087,True,True
219.214811,-89.6977098,7300,36300,-140.785189,-5795.315560406817,-7102.0098200019775,True,True
219.026187,-89.6974953,7400,36300,-140.973813,-5775.999265361931,-7126.103115136115,True,True
218.837848,-89.6972775,7500,36300,-141.162152,-5756.685420647548,-7150.1954552044945,True,True
218.649797,-89.6970565,7600,36300,-141.35020299999996,-5737.37221892166,-7174.2847085695685,True,True
218.462038,-89.6968323,7700,36300,-141.537962,-5718.0598984776025,-7198.370993123425,True,True
218.274575,-89.6966048,7800,36300,-141.72542499999997,-5698.750580522247,-7222.456808582737,True,True
218.08741,-89.6963741,7900,36300,-141.91259000000002,-5679.442365691787,-7246.540105326401,True,True
217.900548,-89.6961402,8000,36300,-142.09945200000004,-5660.135630500366,-7270.620904158295,True,True
217.71399,-89.695903,8100,36300,-142.28601000000003,-5640.8321035432145,-7294.70202114282,True,True
217.527741,-89.6956627,8200,36300,-142.472259,-5621.528451406735,-7318.778686700853,True,True
217.341803,-89.6954191,8300,36300,-142.65819699999997,-5602.228382490127,-7342.856022441634,True,True
217.15618,-89.6951724,8400,36300,-142.84382,-5582.928475258333,-7366.929334435966,True,True
216.970875,-89.6949225,8500,36300,-143.02912500000002,-5563.630717700367,-7391.0012477045675,True,True
216.785891,-89.6946694,8600,36300,-143.214109,-5544.335253912201,-7415.071982412684,True,True
216.601231,-89.6944131,8700,36300,-143.39876900000002,-5525.04223128786,-7439.141758715178,True,True
216.416897,-89.6941537,8800,36300,-143.583103,-5505.749870131164,-7463.208452667341,True,True
216.232893,-89.6938912,8900,36300,-143.767107,-5486.458477523556,-7487.272170360261,True,True
216.049222,-89.6936255,9000,36300,-143.950778,-5467.1700190701085,-7511.335566581205,True,False
215.865887,-89.6933567,9100,36300,-144.134113,-5447.882879207585,-7535.396404365261,True,False
215.68289,-89.6930847,9200,36300,-144.31711,-5428.598882926253,-7559.457444996348,True,False
215.500234,-89.6928097,9300,36300,-144.49976600000002,-5409.314675312666,-7583.513970728949,True,False
215.317922,-89.6925316,9400,36300,-144.682078,-5390.032227111717,-7607.568641972208,True,False
215.135957,-89.6922503,9500,36300,-144.86404300000004,-5370.753481290994,-7631.62414185712,True,False
214.954341,-89.691966,9600,36300,-145.045659,-5351.4750075148395,-7655.675813254654,True,False
214.773078,-89.6916787,9700,36300,-145.226922,-5332.197167431373,-7679.723749449805,True,False
214.592169,-89.6913882,9800,36300,-145.407831,-5312.92336794036,-7703.773316354486,True,False
214.411617,-89.6910947,9900,36300,-145.58838300000002,-5293.650368434331,-7727.819729494341,True,False
214.231424,-89.6907982,10000,36300,-145.768576,-5274.378271521124,-7751.863267706387,True,False
214.051594,-89.6904986,10100,36300,-145.94840599999998,-5255.109151432567,-7775.906538034723,True,False
213.872129,-89.690196,10200,36300,-146.12787100000003,-5235.841404156492,-7799.947318016295,True,False
213.693031,-89.6898904,10300,36300,-146.30696899999998,-5216.575141707588,-7823.985886139939,True,False
213.514302,-89.6895818,10400,36300,-146.485698,-5197.3104784775205,-7848.02252016758,True,False
213.335945,-89.6892702,10500,36300,-146.66405499999996,-5178.047668669742,-7872.057406776411,True,False
213.157962,-89.6889556,10600,36300,-146.842038,-5158.78683281061,-7896.090823328967,True,False
212.980355,-89.688638,10700,36300,-147.01964499999997,-5139.528093923674,-7920.123046504168,True,False
212.803127,-89.6883175,10800,36300,-147.19687299999998,-5120.270073430756,-7944.151714140259,True,False
212.62628,-89.687994,10900,36300,-147.37372,-5101.0145592709705,-7968.1796412958965,True,False
212.449815,-89.6876676,11000,36300,-147.550185,-5081.7599169213145,-7992.204633610158,True,False
212.273736,-89.6873382,11100,36300,-147.72626400000001,-5062.508202397614,-8016.229337488425,True,False
212.098043,-89.6870059,11200,36300,-147.90195700000004,-5043.257662354487,-8040.251635862125,True,False
211.92274,-89.6866707,11300,36300,-148.07726000000002,-5024.0087407250985,-8064.271611721298,True,False
211.747828,-89.6863326,11400,36300,-148.25217199999997,-5004.76146405284,-8088.289612426128,True,False
211.573308,-89.6859916,11500,36300,-148.426692,-4985.515860002056,-8112.305983646533,True,False
211.399184,-89.6856477,11600,36300,-148.600816,-4966.272383409065,-8136.320809340014,True,False
211.225456,-89.6853009,11700,36300,-148.774544,-4947.0309256361215,-8160.334521204238,True,False
211.052127,-89.6849513,11800,36300,-148.94787299999996,-4927.790241986394,-8184.344692113696,True,False
210.879198,-89.6845988,11900,36300,-149.12080200000003,-4908.551949840893,-8208.35425355664,True,False
210.708395,-89.684247,11999,36300,-149.291605,-4889.508189893208,-8232.122483578873,True,False
233.486653,-89.7031239,0,36400,-126.51334700000001,-7235.311546522406,-5356.457679544776,True,True
233.289035,-89.7031621,100,36400,-126.71096499999999,-7215.865058190227,-5380.688529539785,True,True
233.091386,-89.7031967,200,36400,-126.908614,-7196.42186850134,-5404.9184156846795,True,True
232.89371,-89.7032278,300,36400,-127.10629,-7176.979473271419,-5429.145607086571,True,True
232.696011,-89.7032554,400,36400,-127.303989,-7157.53780711411,-5453.370178914105,True,True
232.498295,-89.7032794,500,36400,-127.50170500000002,-7138.0994031807595,-5477.593804969096,True,True
232.300565,-89.7032999,600,36400,-127.699435,-7118.661687487609,-5501.814860688468,True,True
232.102828,-89.7033168,700,36400,-127.89717200000001,-7099.2272830811535,-5526.034918231335,True,True
231.905086,-89.7033302,800,36400,-128.09491400000002,-7079.793536810652,-5550.252464569109,True,True
231.707346,-89.70334,900,36400,-128.29265399999997,-7060.363065985323,-5574.469094577861,True,True
231.509611,-89.7033463,1000,36400,-128.490389,-7040.933330962795,-5598.683158566851,True,True
231.311888,-89.7033491,1100,36400,-128.688112,-7021.504577624656,-5622.89437945795,True,True
231.114179,-89.7033483,1200,36400,-128.88582099999996,-7002.078926307095,-5647.1050004271065,True,True
230.91649,-89.703344,1300,36400,-129.08351,-6982.654157805241,-5671.31298496417,True,True
230.718827,-89.7033361,1400,36400,-129.28117299999997,-6963.232778802009,-5695.5201078783075,True,True
230.521192,-89.7033247,1500,36400,-129.47880799999996,-6943.8121942793005,-5719.724809327935,True,True
230.323592,-89.7033098,1600,36400,-129.67640800000004,-6924.392669379261,-5743.926827511212,True,False
230.12603,-89.7032913,1700,36400,-129.87396999999999,-6904.976400758627,-5768.128332167574,True,False
229.928512,-89.7032693,1800,36400,-130.071488,-6885.5612207976255,-5792.3272604237,True,False
229.731043,-89.7032438,1900,36400,-130.268957,-6866.147206279945,-5816.523601215309,True,False
229.533626,-89.7032148,2000,36400,-130.46637399999997,-6846.734233817378,-5840.717585115671,True,False
229.336266,-89.7031822,2100,36400,-130.66373399999998,-6827.324685286567,-5864.9111802217285,True,False
229.138969,-89.7031461,2200,36400,-130.86103100000003,-6807.9164351099,-5889.102302339312,True,False
228.941739,-89.7031065,2300,36400,-131.05826100000002,-6788.509470524536,-5913.2910681977655,True,True
228.744581,-89.7030633,2400,36400,-131.25541899999996,-6769.106164190634,-5937.479477153086,True,True
228.547498,-89.7030167,2500,36400,-131.45250199999998,-6749.701838661137,-5961.6637757517,True,True
228.350497,-89.7029665,2600,36400,-131.64950299999998,-6730.301353470783,-5985.847738750017,True,True
228.15358,-89.7029128,2700,36400,-131.84641999999997,-6710.902218875747,-6010.029725098495,True,True
227.956754,-89.7028556,2800,36400,-132.043246,-6691.504750261288,-6034.209507768308,True,True
227.760022,-89.7027949,2900,36400,-132.239978,-6672.108847423773,-6058.387330662268,True,True
227.56339,-89.7027307,3000,36400,-132.43660999999997,-6652.714729285181,-6082.563089035902,True,True
227.366861,-89.702663,3100,36400,-132.63313900000003,-6633.3223007646075,-6106.737029196975,True,True
227.170441,-89.7025918,3200,36400,-132.82955900000002,-6613.931788509683,-6130.909050796618,True,True
226.974133,-89.7025171,3300,36400,-133.025867,-6594.5431027028835,-6155.079402465536,True,True
226.777943,-89.7024389,3400,36400,-133.222057,-6575.156477859602,-6179.247988170041,True,True
226.581875,-89.7023573,3500,36400,-133.41812500000003,-6555.769735268962,-6203.4128601774355,True,True
226.385933,-89.7022721,3600,36400,-133.61406699999998,-6536.387313629439,-6227.578316731219,True,True
226.190122,-89.7021835,3700,36400,-133.80987800000003,-6517.004953088582,-6251.740206537516,True,True
225.994446,-89.7020914,3800,36400,-134.00555399999996,-6497.624889171076,-6275.900754072759,True,True
225.798909,-89.7019958,3900,36400,-134.20109100000002,-6478.2471574924375,-6300.060100498934,True,True
225.603517,-89.7018968,4000,36400,-134.396483,-6458.869850461553,-6324.21604088384,True,True
225.408273,-89.7017943,4100,36400,-134.591727,-6439.49508201836,-6348.370939264137,True,True
225.213182,-89.7016883,4200,36400,-134.78681800000004,-6420.123008551552,-6372.524828385468,True,True
225.018249,-89.7015789,4300,36400,-134.98175100000003,-6400.751646077086,-6396.675599644193,True,True
224.823476,-89.701466,4400,36400,-135.17652399999997,-6381.382983329714,-6420.825753192119,True,False
224.62887,-89.7013497,4500,36400,-135.37113,-6362.015281318561,-6444.972945164909,True,False
224.434434,-89.70123,4600,36400,-135.565566,-6342.64850969999,-6469.117415722225,True,True
224.240172,-89.7011068,4700,36400,-135.75982799999997,-6323.284868447125,-6493.2614667055295,True,True
224.046089,-89.7009802,4800,36400,-135.953911,-6303.922428526689,-6517.402960290542,True,True
223.852188,-89.7008501,4900,36400,-136.147812,-6284.563268508824,-6541.544325071001,True,True
223.658475,-89.7007167,5000,36400,-136.341525,-6265.203502420198,-6565.6811080911075,True,True
223.464952,-89.7005798,5100,36400,-136.53504799999996,-6245.847194099112,-6589.818042874356,True,True
223.271625,-89.7004395,5200,36400,-136.72837500000003,-6226.492573996494,-6613.95285916833,True,True
223.078498,-89.7002959,5300,36400,-136.92150200000003,-6207.137677285729,-6638.083478820776,True,True
222.885574,-89.7001488,5400,36400,-137.11442599999998,-6187.786647016621,-6662.21457027277,True,True
222.692857,-89.6999983,5500,36400,-137.307143,-6168.437516466488,-6686.344063123635,True,True
222.500352,-89.6998445,5600,36400,-137.49964799999998,-6149.088469417751,-6710.469752748913,True,True
222.308062,-89.6996873,5700,36400,-137.691938,-6129.741572091341,-6734.594108337175,True,True
222.115993,-89.6995267,5800,36400,-137.884007,-6110.397182843199,-6758.717056801894,True,True
221.924146,-89.6993627,5900,36400,-138.075854,-6091.055075091578,-6782.839060165276,True,True
221.732527,-89.6991954,6000,36400,-138.267473,-6071.713596371872,-6806.957784469621,True,True
221.541139,-89.6990247,6100,36400,-138.458861,-6052.374795751399,-6831.0757286082735,True,True
221.349987,-89.6988507,6200,36400,-138.650013,-6033.036926699809,-6855.190654662293,True,True
221.159073,-89.6986734,6300,36400,-138.84092699999997,-6013.69991409202,-6879.302898152234,True,True
220.968402,-89.6984927,6400,36400,-139.03159800000003,-5994.366032948541,-6903.414768728623,True,True
220.777978,-89.6983087,6500,36400,-139.22202200000004,-5975.033451490319,-6927.524116623663,True,True
220.587804,-89.6981213,6600,36400,-139.412196,-5955.704196840768,-6951.633476217623,True,True
220.397884,-89.6979307,6700,36400,-139.60211600000002,-5936.374493918192,-6975.738376103331,True,True
220.208221,-89.6977367,6800,36400,-139.79177900000002,-5917.048341088287,-6999.843660329605,True,True
220.01882,-89.6975395,6900,36400,-139.98118,-5897.7221233860755,-7023.944729531672,True,True
219.829683,-89.6973389,7000,36400,-140.170317,-5878.399693006369,-7048.046557752239,True,True
219.640815,-89.6971351,7100,36400,-140.35918500000002,-5859.077473618287,-7072.144521558689,True,True
219.452219,-89.696928,7200,36400,-140.547781,-5839.757489235568,-7096.241177064341,True,True
219.263898,-89.6967177,7300,36400,-140.73610199999996,-5820.43789741617,-7120.334410043691,True,True
219.075857,-89.696504,7400,36400,-140.92414299999996,-5801.122872964697,-7144.428940506955,True,True
218.888097,-89.6962872,7500,36400,-141.11190299999998,-5781.806515980418,-7168.518143212188,True,True
218.700624,-89.696067,7600,36400,-141.299376,-5762.495022284718,-7192.609011396437,True,True
218.513439,-89.6958437,7700,36400,-141.486561,-5743.182543523598,-7216.694881627285,True,True
218.326547,-89.6956171,7800,36400,-141.673453,-5723.873231747135,-7240.780508188528,True,True
218.139951,-89.6953873,7900,36400,-141.860049,-5704.565311504848,-7264.863741349495,True,True
217.953653,-89.6951543,8000,36400,-142.04634699999997,-5685.258779103153,-7288.944897077564,True,True
217.767658,-89.694918,8100,36400,-142.23234200000002,-5665.955872312724,-7313.026390364823,True,True
217.581968,-89.6946786,8200,36400,-142.41803200000004,-5646.652871796044,-7337.103749286086,True,True
217.396587,-89.694436,8300,36400,-142.603413,-5627.351903761302,-7361.179483303477,True,True
217.211517,-89.6941902,8400,36400,-142.78848300000004,-5608.052976498515,-7385.253907925861,True,True
217.026762,-89.6939413,8500,36400,-142.97323800000004,-5588.754532413163,-7409.324721323067,True,True
216.842325,-89.6936891,8600,36400,-143.15767500000004,-5569.46037506015,-7433.396977036498,True,True
216.658209,-89.6934339,8700,36400,-143.341791,-5550.165196669357,-7457.463612510186,True,True
216.474416,-89.6931754,8800,36400,-143.52558399999998,-5530.874471716433,-7481.532222300265,True,True
216.29095,-89.6929139,8900,36400,-143.70905,-5511.583075776839,-7505.595611916854,True,True
216.107813,-89.6926492,9000,36400,-143.89218700000004,-5492.294655472274,-7529.6589604121145,True,True
215.925009,-89.6923814,9100,36400,-144.074991,-5473.007722857369,-7553.719933754028,True,False
215.742541,-89.6921105,9200,36400,-144.25745900000004,-5453.7224655786495,-7577.778733093399,True,False
215.56041,-89.6918365,9300,36400,-144.43959,-5434.438809516603,-7601.8357495585715,True,False
215.37862,-89.6915594,9400,36400,-144.62138,-5415.157080110994,-7625.891088335602,True,False
215.197173,-89.6912792,9500,36400,-144.80282699999998,-5395.877341120711,-7649.945044611573,True,False
215.016072,-89.6909959,9600,36400,-144.983928,-5376.599792274033,-7673.997818698537,True,False
214.835321,-89.6907096,9700,36400,-145.16467899999998,-5357.323039270558,-7698.047028781088,True,False
214.65492,-89.6904202,9800,36400,-145.34508,-5338.048634157633,-7722.095634409931,True,False
214.474873,-89.6901278,9900,36400,-145.525127,-5318.775204292135,-7746.141242368182,True,False
214.295183,-89.6898323,10000,36400,-145.704817,-5299.504695572266,-7770.186542493696,True,False
214.115852,-89.6895339,10100,36400,-145.88414799999998,-5280.23378813962,-7794.226807200264,True,False
213.936882,-89.6892324,10200,36400,-146.06311800000003,-5260.965998831622,-7818.267328758826,True,False
213.758275,-89.6889279,10300,36400,-146.24172499999997,-5241.699728863382,-7842.305877833337,True,False
213.580035,-89.6886203,10400,36400,-146.419965,-5222.437042211846,-7866.345073539728,True,False
213.402163,-89.6883099,10500,36400,-146.59783700000003,-5203.17288668162,-7890.377704220919,True,False
213.224662,-89.6879964,10600,36400,-146.77533800000003,-5183.912550320659,-7914.4115330282075,True,False
213.047534,-89.6876799,10700,36400,-146.95246599999996,-5164.654477992881,-7938.444308725806,True,False
212.87078,-89.6873605,10800,36400,-147.12922000000003,-5145.397009523108,-7962.47384865375,True,False
212.694405,-89.6870382,10900,36400,-147.30559500000004,-5126.140712537235,-7986.500141993358,True,False
212.518408,-89.6867129,11000,36400,-147.48159199999998,-5106.886953543001,-8010.526273272223,True,False
212.342793,-89.6863847,11100,36400,-147.65720699999997,-5087.634521900407,-8034.549774685378,True,False
212.167562,-89.6860536,11200,36400,-147.83243800000002,-5068.383577506061,-8058.570904513836,True,False
211.992716,-89.6857195,11300,36400,-148.00728400000003,-5049.1357484807095,-8082.5925805751895,True,False
211.818258,-89.6853826,11400,36400,-148.18174199999999,-5029.888119422943,-8106.609832919187,True,False
211.64419,-89.6850428,11500,36400,-148.35581000000002,-5010.642472903053,-8130.62548562037,True,False
211.470513,-89.6847,11600,36400,-148.52948700000002,-4991.400420644711,-8154.6424689908235,True,False
211.297229,-89.6843545,11700,36400,-148.70277099999998,-4972.157386014253,-8178.653279604501,True,False
211.12434,-89.684006,11800,36400,-148.87566000000004,-4952.918293707806,-8202.665931689537,True,False
210.951848,-89.6836548,11900,36400,-149.04815199999996,-4933.678619879547,-8226.67289279203,True,False
210.781474,-89.6833042,11999,36400,-149.218526,-4914.634917859211,-8250.440971043192,True,False
233.487976,-89.7020985,0,36500,-126.512024,-7260.426289745413,-5374.791139329228,True,True
233.29104,-89.7021367,100,36500,-126.70895999999999,-7240.980668326966,-5399.022334328214,True,True
233.094073,-89.7021714,200,36500,-126.90592700000002,-7221.536192012565,-5423.251000422735,True,True
232.897079,-89.7022026,300,36500,-127.10292100000004,-7202.092795706209,-5447.47720817818,True,True
232.700062,-89.7022302,400,36500,-127.299938,-7182.652828144408,-5471.702867535212,True,True
232.503028,-89.7022543,500,36500,-127.49697200000003,-7163.213994606702,-5495.925981589298,True,True
232.30598,-89.7022748,600,36500,-127.69402000000002,-7143.778540635029,-5520.148606989316,True,True
232.108924,-89.7022918,700,36500,-127.891076,-7124.344190398841,-5544.368735948149,True,True
231.911865,-89.7023053,800,36500,-128.08813499999997,-7104.9109881699615,-5568.586326635345,True,True
231.714807,-89.7023153,900,36500,-128.285193,-7085.47888406847,-5592.801463878515,True,True
231.517754,-89.7023217,1000,36500,-128.48224600000003,-7066.050203736559,-5617.016121059509,True,True
231.320712,-89.7023246,1100,36500,-128.67928800000004,-7046.622711079337,-5641.228269565018,True,True
231.123685,-89.702324,1200,36500,-128.87631499999998,-7027.196364113172,-5665.438000908885,True,True
230.926677,-89.7023199,1300,36500,-129.07332299999996,-7007.771122717069,-5689.645408117117,True,True
230.729694,-89.7023122,1400,36500,-129.270306,-6988.349495660231,-5713.852261177165,True,True
230.53274,-89.702301,1500,36500,-129.46726,-6968.929088374608,-5738.056754779099,True,False
230.335819,-89.7022863,1600,36500,-129.66418099999999,-6949.509868927914,-5762.258988268471,True,False
230.138937,-89.7022681,1700,36500,-129.861063,-6930.092009335605,-5786.458820478314,True,False
229.942098,-89.7022463,1800,36500,-130.057902,-6910.67780510026,-5810.658307054635,True,False
229.745306,-89.7022211,1900,36500,-130.25469399999997,-6891.262584180802,-5834.853658421383,True,False
229.548567,-89.7021923,2000,36500,-130.451433,-6871.851164843282,-5859.0486524207745,True,False
229.351884,-89.70216,2100,36500,-130.64811599999996,-6852.441106605073,-5883.241567175209,True,False
229.155263,-89.7021242,2200,36500,-130.844737,-6833.032599662015,-5907.432274444174,True,False
228.958708,-89.7020848,2300,36500,-131.041292,-6813.627919780083,-5931.622878822734,True,False
228.762224,-89.702042,2400,36500,-131.237776,-6794.222580656209,-5955.809402206228,True,True
228.565815,-89.7019957,2500,36500,-131.434185,-6774.81887050075,-5979.993944743729,True,True
228.369486,-89.7019458,2600,36500,-131.630514,-6755.419157128104,-6004.178521112017,True,True
