source_x,source_y,reference_x,reference_y,confidence,phase_refined,phase_dx,phase_dy,phase_response,final_residual_px
656.0,204.0,657.4517130842561,204.62987325479048,0.92674214,True,1.1131130842560353,0.9893132547904742,0.15090355529785157,1.2821201694115307
584.0,580.0,584.3243275716305,580.2975155896446,0.5043277,True,0.01642757163048003,0.6753155896446081,0.22080996990203858,0.28245764627048825
862.0,64.0,861.9176011255641,63.818789989305245,0.45157218,True,-0.20069887443577983,-1.16056501069475,0.41172672843933106,0.29363656574486335
950.0,124.0,950.2355,124.99068,0.67237526,False,9.192711054490768,-0.3156190507739396,0.061009633255004886,1.1389805864857545
852.0,768.0,852.49115,768.68164,0.25975212,False,-5.988936654339572,1.8853134427539366,0.3562216655731201,0.4941372364497003
868.0,76.0,868.0332594921352,75.52936681489592,0.3317757,True,-0.11701050786471967,-1.470383185104076,0.3621401031494141,0.38571133312617484
734.0,148.0,734.5069,148.64523,0.30608612,False,-6.718441708189673,2.545607726943249,0.18974328031539917,0.7056210943137161
862.0,60.0,861.6978556064577,60.03512890761341,0.62299615,True,-0.07284439354234351,-0.9501650923865874,0.43313887596130374,0.5354336859529032
844.0,796.0,844.8502,796.2224,0.42384169,False,-0.9458952998408847,3.5362931818084498,0.3402758712768555,0.09280397249106023
846.0,788.0,846.8878,787.8592,0.4694764,False,5.652000683570272,-12.814279687600227,0.40661664352416993,0.4474322424456646
868.0,80.0,867.9065270409052,79.18664646491422,0.33567026,True,-0.1878729590947188,-1.8534535350857766,0.33031115341186523,0.7526283778248711
892.0,64.0,892.1012900746147,63.74098569355125,0.5586791,True,0.35419007461466023,-1.2503043064487542,0.49339487380981445,0.15273560666221167
854.0,76.0,853.7458629479272,75.15021398034659,0.20768882,True,-1.0372370520728076,-1.481396019653399,0.33642224731445314,0.8647578800644288
844.0,76.0,844.2254562576725,76.3263178983121,0.91453755,True,-0.6798437423275132,0.20172189831210474,0.4163514305114746,0.44559277638699973
718.0,160.0,718.022939054156,159.75157818562022,0.64418775,True,-0.29011094584392083,0.3838981856202075,0.594621044921875,0.3516574447605886
846.0,72.0,846.305051615208,72.16557864066961,0.91282934,True,-0.4644783847920877,-0.5101213593303981,0.36604453964233397,0.30254971035434697
886.0,40.0,886.7207,39.505764,0.93427974,False,-0.5563904778360538,-2.998047192367469,0.19218786964416504,0.6255525645014753
910.0,72.0,910.617312614721,72.27051870798438,0.70940155,True,0.14991261472099282,-0.7537412920156186,0.6214717224121094,0.5847459945663047
653.0,572.0,653.7054303849982,572.9814383347725,0.46976137,True,0.07756038499815077,1.0467383347724777,0.4106685586929321,0.7139401053290476
878.0,52.0,877.8433159395705,50.58534295359938,0.97832817,True,0.01831593957048483,-0.6737550464006183,0.3586686382293701,1.3123283964304755
