reference_x,reference_y,source_x,source_y,residual_dy,residual_dx,residual_magnitude_px,peak_score,ambiguity_ratio,valid_fraction,stage1_accepted,fit_residual_px,fit_outlier,final_accepted
2888.0,462.0,2192.0941020026803,472.832773655653,0.16722634434700012,0.9058979973196983,0.9212034692680556,5.049121379852295,3.343550392959986,0.7535537190082645,True,0.20998822152614594,False,True
2988.0,462.0,2291.821583777666,472.72109493613243,0.27890506386756897,1.178416222333908,1.2109718525674704,5.1992106437683105,3.036712957811869,0.6889256198347108,True,0.11686038225889206,False,True
3088.0,462.0,2391.656335681677,472.81380961835384,0.1861903816461563,1.3436643183231354,1.356503099352271,5.079702854156494,2.274002695184764,0.6242975206611571,True,0.12482977658510208,False,True
3188.0,462.0,2491.616890490055,473.0043349759653,-0.004334975965321064,1.3831095099449158,1.3831163033225677,5.031266689300537,1.883854572988951,0.5594834710743801,True,0.36683347821235657,False,True
3288.0,462.0,2591.417763054371,472.8735971748829,0.1264028251171112,1.5822369456291199,1.5872779927635088,4.997387409210205,2.072406108727809,0.4948140495867769,True,0.27019351720809937,False,True
3388.0,462.0,2691.227186962962,472.84079329669476,0.15920670330524445,1.7728130370378494,1.7799474258159107,5.191764831542969,2.8353332566423175,0.43018595041322316,True,0.24896781146526337,False,True
3488.0,462.0,,,,,,,,0.36541322314049585,False,,,False
3588.0,462.0,,,,,,,,0.3007851239669421,False,,,False
3688.0,462.0,,,,,,,,0.23603305785123968,False,,,False
3788.0,462.0,,,,,,,,0.17136363636363636,False,,,False
3888.0,462.0,,,,,,,,0.10673553719008265,False,,,False
3988.0,462.0,,,,,,,,0.04493801652892562,False,,,False
4088.0,462.0,,,,,,,,0.008181818181818182,False,,,False
288.0,562.0,,,,,,,,0.11270661157024793,False,,,False
388.0,562.0,,,,,,,,0.14150826446280992,False,,,False
488.0,562.0,,,,,,,,0.10911157024793389,False,,,False
588.0,562.0,,,,,,,,0.20650826446280993,False,,,False
688.0,562.0,,,,,,,,0.5134297520661157,False,,,False
788.0,562.0,,,,,,,,0.8505578512396694,False,,,False
888.0,562.0,264.66254246234894,576.7559380680323,-3.7559380680322647,-71.66254246234894,71.7609020493671,7.7075395584106445,1.0625182576466508,0.9951446280991736,False,,,False
988.0,562.0,474.7083850502968,410.8707202523947,162.12927974760532,-181.70838505029678,243.52379873241176,4.962841033935547,1.334839712122446,1.0,False,,,False
1088.0,562.0,525.0064718900248,531.8679732531309,41.13202674686909,-132.00647189002484,138.26623682286674,4.0303850173950195,1.0605582469300283,1.0,False,,,False
1188.0,562.0,494.81610003113747,573.5038176774979,-0.5038176774978638,-1.8161000311374664,1.8846887210509984,3.7582056522369385,1.2016022575984127,1.0,True,0.3635920286178589,False,True
1288.0,562.0,594.6758047640324,573.0724691972136,-0.07246919721364975,-1.675804764032364,1.677370976170256,3.8484373092651367,1.9091945103157197,1.0,True,0.16220243275165558,False,True
1388.0,562.0,694.3849213123322,573.2154420316219,-0.21544203162193298,-1.3849213123321533,1.4015785066635402,4.333898067474365,2.103704785565498,1.0,True,0.10859910398721695,False,True
1488.0,562.0,794.2082137018442,573.2269659787416,-0.2269659787416458,-1.2082137018442154,1.229346942417093,4.416578769683838,2.673101243355658,1.0,True,0.1434207409620285,False,True
1588.0,562.0,894.0769984200597,573.3232434689999,-0.32324346899986267,-1.076998420059681,1.1244607316674575,4.5312418937683105,3.368161917845897,1.0,True,0.269925594329834,False,True
1688.0,562.0,993.9826176892966,573.2072474807501,-0.20724748075008392,-0.9826176892966032,1.0042355508524143,4.864681720733643,3.6758797769857954,1.0,True,0.2172621488571167,False,True
1788.0,562.0,1093.6638350486755,573.0083125140518,-0.008312514051795006,-0.6638350486755371,0.6638870911080543,4.357420921325684,3.3088430024082616,1.0,True,0.01953592151403427,False,True
1888.0,562.0,1193.2157513201237,572.7537506371737,0.24624936282634735,-0.21575132012367249,0.3273948393415655,4.161344528198242,2.8765200291575317,1.0,True,0.3774522840976715,False,True
1988.0,562.0,1292.8876875415444,572.6186560988426,0.38134390115737915,0.11231245845556259,0.3975390034628822,4.219929218292236,2.3088183720710145,0.9991322314049587,True,0.5711193084716797,False,True
2088.0,562.0,1392.7039286494255,572.4297351837158,0.5702648162841797,0.2960713505744934,0.6425419872059986,4.1587724685668945,2.0776564654404357,0.9991322314049587,True,0.6914802193641663,False,True
2188.0,562.0,1492.8343868851662,572.5160088837147,0.4839911162853241,0.1656131148338318,0.5115418892408304,3.5243773460388184,1.9328986255027956,0.9774793388429752,True,0.4285668432712555,False,True
2288.0,562.0,1592.8218395411968,572.6174869835377,0.38251301646232605,0.17816045880317688,0.4219684310988989,2.351327419281006,1.143897889453391,0.9488842975206612,False,,,False
2388.0,562.0,1692.6308807730675,572.6214967668056,0.3785032331943512,0.36911922693252563,0.5286905533767771,2.531696319580078,1.053028018426471,0.9653719008264463,False,,,False
2488.0,562.0,1792.3497581779957,572.4740164875984,0.5259835124015808,0.6502418220043182,0.8363450737595095,3.921966314315796,1.3702864620861943,1.0,True,0.3885257840156555,False,True
2588.0,562.0,1892.3407815098763,572.659452855587,0.3405471444129944,0.6592184901237488,0.7419847540811603,4.776376724243164,3.571934987053824,1.0,True,0.14615604281425476,False,True
2688.0,562.0,1992.1478188335896,572.7600439637899,0.23995603621006012,0.8521811664104462,0.8853200775416269,5.175746440887451,3.991622405514407,1.0,True,0.02613673359155655,False,True
2788.0,562.0,2092.0372042544186,572.8402502387762,0.15974976122379303,0.9627957455813885,0.9759588279843985,5.11110782623291,3.7928968088063337,1.0,True,0.09516853094100952,False,True
2888.0,562.0,2191.9553067348897,572.8070750534534,0.19292494654655457,1.0446932651102543,1.0623577802071744,5.039041519165039,3.6531174942235336,1.0,True,0.1497219204902649,False,True
2988.0,562.0,2291.760724082589,572.7170991301537,0.282900869846344,1.2392759174108505,1.2711560492851863,5.097670078277588,4.061969549635417,1.0,True,0.10270437598228455,False,True
3088.0,562.0,2391.536064326763,572.7525378614664,0.24746213853359222,1.463935673236847,1.484703729834016,5.136376857757568,3.19076866499665,0.9998553719008264,True,0.08747221529483795,False,True
3188.0,562.0,2491.4959079623222,572.7671494185925,0.232850581407547,1.504092037677765,1.5220092808742933,5.181405544281006,2.9503033095491005,0.9778305785123967,True,0.20883019268512726,False,True
3288.0,562.0,2591.28335416317,572.7678795307875,0.23212046921253204,1.7166458368301392,1.7322681205095516,5.348569393157959,3.5303072041174883,0.9099380165289256,True,0.19218197464942932,False,True
3388.0,562.0,2691.0554181709886,572.7963029444218,0.2036970555782318,1.9445818290114403,1.9552214657610323,5.346743583679199,3.167381400811129,0.8097520661157025,True,0.207285538315773,False,True
3488.0,562.0,2790.8795177042484,572.8084925413132,0.1915074586868286,2.1204822957515717,2.1291125553451944,5.163713455200195,2.689216591349458,0.7076652892561983,True,0.2409515231847763,False,True
3588.0,562.0,2890.6152056753635,572.6843971014023,0.3156028985977173,2.3847943246364594,2.40558707188527,4.93324613571167,3.349989322599483,0.6057231404958677,True,0.13720519840717316,False,True
3688.0,562.0,2990.3013460040092,572.7014088332653,0.29859116673469543,2.698653995990753,2.7151224788080643,4.788702487945557,2.452150180398754,0.5037396694214876,True,0.24975915253162384,False,True
3788.0,562.0,3090.2390132397413,572.8806520104408,0.11934798955917358,2.7609867602586746,2.7635650585675577,4.898952007293701,1.9599649169830704,0.40146694214876033,True,0.3872353434562683,False,True
3888.0,562.0,,,,,,,,0.2991322314049587,False,,,False
3988.0,562.0,,,,,,,,0.1969421487603306,False,,,False
4088.0,562.0,,,,,,,,0.09551652892561983,False,,,False
288.0,662.0,,,,,,,,0.017045454545454544,False,,,False
388.0,662.0,,,,,,,,0.04522727272727273,False,,,False
488.0,662.0,,,,,,,,0.11367768595041322,False,,,False
588.0,662.0,,,,,,,,0.1250619834710744,False,,,False
688.0,662.0,,,,,,,,0.20640495867768596,False,,,False
788.0,662.0,,,,,,,,0.5618388429752066,False,,,False
888.0,662.0,-26.0,454.0,219.0,219.0,309.7127701597078,0.0,0.0,0.9113016528925619,False,,,False
988.0,662.0,507.669436365366,470.2059712409973,202.79402875900269,-214.66943636536598,295.3106584763427,3.817190647125244,1.013655338553414,1.0,False,,,False
1088.0,662.0,572.9923293208703,719.442652374506,-46.442652374506,-179.99232932087034,185.88748901938465,5.318848133087158,1.1632118751876432,1.0,False,,,False
1188.0,662.0,396.70925837755203,697.58213108778,-24.58213108778,96.29074162244797,99.37901232663683,4.172530651092529,1.052093939546053,1.0,False,,,False
1288.0,662.0,594.6832257509232,673.1597288995981,-0.15972889959812164,-1.6832257509231567,1.690787464448933,3.802004814147949,1.6997666849966055,1.0,True,0.23631109297275543,False,True
1388.0,662.0,694.3158088028431,672.9254429787397,0.07455702126026154,-1.3158088028430939,1.3179194038554023,3.8098182678222656,2.310144786529123,1.0,True,0.11464767903089523,False,True
1488.0,662.0,794.1069977208972,673.0534001737833,-0.05340017378330231,-1.1069977208971977,1.1082849510083934,3.8711342811584473,3.023104338036571,1.0,True,0.04637724161148071,False,True
1588.0,662.0,894.0735640227795,673.2043758630753,-0.20437586307525635,-1.0735640227794647,1.0928445472317565,3.9227585792541504,2.5401303192893607,1.0,True,0.24416019022464752,False,True
1688.0,662.0,993.9715458173305,673.1195627525449,-0.11956275254487991,-0.9715458173304796,0.9788751334917328,4.273885726928711,2.953354531525446,1.0,True,0.23847632110118866,False,True
1788.0,662.0,1093.779080107808,672.9906608816236,0.009339118376374245,-0.7790801078081131,0.779136081512305,4.376253128051758,3.1816110235820574,1.0,True,0.16432061791419983,False,True
1888.0,662.0,1193.365944981575,672.7657461464405,0.23425385355949402,-0.3659449815750122,0.4345003998242221,4.85334587097168,3.6859992146856855,0.999400826446281,True,0.17119380831718445,False,True
1988.0,662.0,1293.0787602886558,672.5807689130306,0.4192310869693756,-0.0787602886557579,0.42656522051224766,4.630104064941406,2.1056159150210045,0.9865289256198347,True,0.37000155448913574,False,True
2088.0,662.0,1392.7341558039188,672.4661846160889,0.5338153839111328,0.2658441960811615,0.5963488917489737,4.139117240905762,2.139129477978441,0.9568801652892562,True,0.5513516068458557,False,True
2188.0,662.0,1492.5368956327438,672.4292999505997,0.5707000494003296,0.46310436725616455,0.7349586392153447,3.5509796142578125,2.404513816856166,0.9197107438016529,True,0.5797691941261292,False,True
2288.0,662.0,1592.5456924438477,672.4660312235355,0.5339687764644623,0.45430755615234375,0.7010834542449778,2.403686046600342,1.2222984271884987,0.8658264462809917,True,0.4170387387275696,False,True
2388.0,662.0,1721.9766019545496,855.1991524398327,-182.1991524398327,-28.97660195454955,184.48895525376523,3.8455605506896973,1.0219726544246683,0.8280165289256198,False,,,False
2488.0,662.0,1817.0022196592763,861.5268200933933,-188.52682009339333,-24.002219659276307,190.0485949516566,4.0278825759887695,1.0316102361072412,0.8065289256198347,False,,,False
2588.0,662.0,1892.201733276248,672.5393415391445,0.460658460855484,0.7982667237520218,0.9216485120736267,4.973084449768066,3.737805615051481,0.7689876033057851,True,0.20759376883506775,False,True
2688.0,662.0,1992.0848960205913,672.6915900409222,0.3084099590778351,0.915103979408741,0.9656769625439479,5.508941173553467,3.798253221056722,0.7319214876033058,True,0.026728730648756027,False,True
2788.0,662.0,2092.005797038786,672.8405729979277,0.1594270020723343,0.9942029612138867,1.0069044130781397,5.554046154022217,2.9395435594353767,0.6950619834710744,True,0.17231088876724243,False,True
2888.0,662.0,2191.8752253577113,672.8660376220942,0.13396237790584564,1.1247746422886848,1.1327241123194243,5.4091925621032715,2.779323112173784,0.6578099173553719,True,0.23481062054634094,False,True
2988.0,662.0,2291.7420157790184,672.7820575237274,0.217942476272583,1.257984220981598,1.2767236283559975,4.956127166748047,2.907507907790581,0.6198760330578512,True,0.20702160894870758,False,True
3088.0,662.0,2391.496591836214,672.657214730978,0.3427852690219879,1.5034081637859344,1.541991519949663,5.112853050231934,2.9212665506598197,0.5819421487603306,True,0.08305414021015167,False,True
3188.0,662.0,2491.483114659786,672.7315722107887,0.2684277892112732,1.5168853402137756,1.5404527300038497,5.259782314300537,1.7978776835683263,0.5445247933884297,True,0.2676812708377838,False,True
3288.0,662.0,2591.2459014952183,672.7977723181248,0.20222768187522888,1.754098504781723,1.7657173046085564,5.587075233459473,1.689199912115643,0.5075,True,0.28632450103759766,False,True
3388.0,662.0,2690.9396368823946,672.8052352964878,0.19476470351219177,2.0603631176054478,2.0695481309027417,5.664203643798828,2.070662851324642,0.4704752066115703,True,0.2756580412387848,False,True
3488.0,662.0,2790.798847913742,672.7836632579565,0.21633674204349518,2.2011520862579346,2.211757693056735,5.320690155029297,2.5444200794979066,0.4331611570247934,True,0.2824251353740692,False,True
3588.0,662.0,,,,,,,,0.39584710743801654,False,,,False
3688.0,662.0,,,,,,,,0.3586157024793388,False,,,False
3788.0,662.0,,,,,,,,0.3210123966942149,False,,,False
3888.0,662.0,,,,,,,,0.2725206611570248,False,,,False
3988.0,662.0,,,,,,,,0.19518595041322315,False,,,False
4088.0,662.0,,,,,,,,0.09551652892561983,False,,,False
288.0,762.0,,,,,,,,0.0,False,,,False
388.0,762.0,,,,,,,,0.0,False,,,False
488.0,762.0,,,,,,,,0.049545454545454545,False,,,False
588.0,762.0,,,,,,,,0.05466942148760331,False,,,False
688.0,762.0,,,,,,,,0.018904958677685952,False,,,False
788.0,762.0,,,,,,,,0.31206611570247933,False,,,False
888.0,762.0,-26.0,554.0,219.0,219.0,309.7127701597078,0.0,0.0,0.7338223140495868,False,,,False
988.0,762.0,74.0,554.0,219.0,219.0,309.7127701597078,0.0,0.0,0.9140909090909091,False,,,False
1088.0,762.0,174.0,554.0,219.0,219.0,309.7127701597078,0.0,0.0,0.877293388429752,False,,,False
1188.0,762.0,506.19489908218384,634.3831344842911,138.61686551570892,-13.194899082183838,139.24345861543785,3.208322525024414,1.0250743552702584,0.8400206611570248,False,,,False
1288.0,762.0,440.3752509057522,763.1005508601665,9.89944913983345,152.62474909424782,152.94545802132944,3.3546524047851562,1.0456095445243214,0.8026446280991736,False,,,False
1388.0,762.0,520.8106143325567,775.4432544708252,-2.4432544708251953,172.18938566744328,172.2067188844289,4.180150032043457,1.0427042720448312,0.765495867768595,False,,,False
1488.0,762.0,794.0601429641247,773.230257883668,-0.23025788366794586,-1.0601429641246796,1.0848602662897664,4.104167938232422,1.7560498292521,0.7283884297520661,True,0.2891400456428528,False,True
1588.0,762.0,894.081938944757,773.0604018457234,-0.06040184572339058,-1.0819389447569847,1.083623672290639,4.061776161193848,1.659594237120879,0.6908471074380166,True,0.23075319826602936,False,True
1688.0,762.0,994.003884914564,772.9685348980129,0.03146510198712349,-1.0038849145639688,1.0043779041437377,3.997814416885376,2.9979758179843516,0.6527479338842975,True,0.28174731135368347,False,True
1788.0,762.0,1093.819135978818,773.0089598186314,-0.008959818631410599,-0.8191359788179398,0.8191849791981858,4.126262664794922,1.8008651161725946,0.6144214876033058,True,0.2925725281238556,False,True
1888.0,762.0,1193.4981688559055,772.6813935041428,0.31860649585723877,-0.49816885590553284,0.5913394187745784,4.8406267166137695,2.079928518611325,0.576590909090909,True,0.18845249712467194,False,True
1988.0,762.0,1293.181825503707,772.547435849905,0.45256415009498596,-0.18182550370693207,0.48772412668380116,4.407870769500732,3.401357603088753,0.5393181818181818,True,0.27114588022232056,False,True
