source_x_original_kaguya_px,source_y_original_kaguya_px,source_x_coarse_registered_px,source_y_coarse_registered_px,reference_x_tmc_px,reference_y_tmc_px,ransac_residual_px
231.39039884158416,1779.2727278230639,653.8161010742188,1780.57763671875,653.7761840820312,1780.7100830078125,0.32155053521470395
881.9679505957213,1849.2850606319923,1305.55419921875,1850.562255859375,1305.6162109375,1850.57080078125,0.13222139971014585
1044.9551552688404,1745.6615319168477,1468.928955078125,1746.6475830078125,1468.8575439453125,1746.5902099609375,0.18818915236366146
1109.59629162903,1864.2794474773798,1533.59619140625,1865.524658203125,1533.5439453125,1865.452880859375,0.19755896403538586
1067.7795788504704,2007.435108893476,1491.5869140625,2009.0284423828125,1491.8740234375,2009.1129150390625,0.20141542678576743
1506.895958783913,1853.6811624542124,1931.647216796875,1854.7843017578125,1931.8262939453125,1854.7611083984375,0.07227458675773475
1506.895958783913,1853.6811624542124,1931.647216796875,1854.7843017578125,1931.8262939453125,1854.7611083984375,0.07227458675773475
1758.3797700562468,1872.2547581985389,2183.58642578125,1873.3272705078125,2183.7529296875,1873.325927734375,0.07860028968889896
1654.8596641851964,1707.179898541,2080.004638671875,1707.895751953125,2080.117431640625,1707.955078125,0.1118794765871835
2471.975284170222,1736.7571067854246,2898.62451171875,1737.30126953125,2898.550048828125,1737.3551025390625,0.11912526528016983
2158.3523428834865,1737.192247022014,2584.414794921875,1737.8299560546875,2584.27099609375,1737.7115478515625,0.20954108106456257
2494.7367307003024,1988.9244134703545,2921.22705078125,1990.0533447265625,2921.36669921875,1990.318115234375,0.30117117562655576
2442.5530603877924,1730.4100427753528,2869.15234375,1730.947998046875,2868.877685546875,1730.7208251953125,0.36732988459654575
3112.051141010084,1777.0904729505608,3539.864990234375,1777.5404052734375,3539.94189453125,1777.725341796875,0.1940131660488238
2584.96670271725,1984.0437801257738,3011.629638671875,1985.1346435546875,3011.99560546875,1985.037109375,0.2885331925184899
2679.430323436624,1814.2883088371552,3106.405517578125,1814.953125,3106.538818359375,1815.2191162109375,0.29484514686099267
3118.57442978918,1867.0381544628117,3546.32861328125,1867.6971435546875,3546.212890625,1868.0816650390625,0.4058703300996426
3277.5392764394883,1897.4458571655407,3705.56640625,1898.1292724609375,3705.579833984375,1898.1058349609375,0.029521271508165626
3538.099801755211,1855.7405473070507,3966.6474609375,1856.249267578125,3966.772216796875,1856.25537109375,0.13523795008980966
3580.985508963564,1889.7558107868638,4009.586181640625,1890.3316650390625,4009.7275390625,1890.1585693359375,0.23979980280479704
3580.985508963564,1889.7558107868638,4009.586181640625,1890.3316650390625,4009.7275390625,1890.1585693359375,0.23979980280479704
4140.729520711021,1756.9815283681883,4570.48291015625,1757.080810546875,4570.50244140625,1757.1270751953125,0.09481951366575424
4112.406014485031,1782.0363519628054,4542.08642578125,1782.2027587890625,4542.16162109375,1782.390625,0.19892500432152108
3805.9699026131343,1884.930915483822,4234.9951171875,1885.4290771484375,4234.57666015625,1885.526611328125,0.40596540187586044
4107.011763629684,2014.8366046588128,4536.49609375,2015.5506591796875,4536.70166015625,2015.9503173828125,0.4246122141634883
1374.2933563664733,2101.8566742377175,1798.598388671875,2103.5810546875,1797.945068359375,2104.552734375,1.3558140462265116
1207.6596789680668,2040.8099577689427,1631.701904296875,2042.4403076171875,1632.01904296875,2040.857421875,1.500576592689118
1570.8095226020694,2065.1309216799427,1995.5113525390625,2066.711181640625,1995.7542724609375,2066.488525390625,0.1633387479669743
