source_x,source_y,reference_x,reference_y,source_map_x_m,source_map_y_m,reference_map_x_m,reference_map_y_m,final_residual_px,final_residual_nominal_m
886.125,395.125,885.90234375,394.0826721191406,572657.1484375,-103158.474609375,572656.03515625,-103153.2629699707,1.1487182364012516,5.7435911820062575
1002.375,395.125,1002.80859375,396.0984191894531,573238.3984375,-103158.474609375,573240.56640625,-103163.34170532227,1.2135045670250146,6.067522835125073
994.875,395.875,993.73828125,395.0905456542969,573200.8984375,-103162.224609375,573195.21484375,-103158.30233764648,1.7421627995865125,8.710813997932563
904.875,398.125,905.05078125,398.1141662597656,572750.8984375,-103173.474609375,572751.77734375,-103173.42044067383,0.5171092776728226,2.5855463883641128
915.375,398.125,919.16015625,399.1220397949219,572803.3984375,-103173.474609375,572822.32421875,-103178.45980834961,3.417520529981232,17.08760264990616
1047.375,398.125,1047.15234375,398.1141662597656,573463.3984375,-103173.474609375,573462.28515625,-103173.42044067383,0.7244042051011409,3.6220210255057044
1210.875,398.875,1212.43359375,399.1220397949219,574280.8984375,-103177.224609375,574288.69140625,-103178.45980834961,1.3305978106721001,6.652989053360501
1222.875,398.875,1222.51171875,400.1299133300781,574340.8984375,-103177.224609375,574339.08203125,-103183.49917602539,1.564012372892612,7.82006186446306
1096.125,404.125,1096.53515625,404.1614074707031,573707.1484375,-103203.474609375,573709.19921875,-103203.65664672852,0.2528284867990159,1.2641424339950793
1147.875,405.625,1150.95703125,406.1771545410156,573965.8984375,-103210.974609375,573981.30859375,-103213.73538208008,2.8002974964652183,14.001487482326091
1093.875,407.875,1094.51953125,409.2007751464844,573695.8984375,-103222.224609375,573699.12109375,-103228.85348510742,1.5572382934182716,7.786191467091358
1107.375,407.875,1107.62109375,409.2007751464844,573763.3984375,-103222.224609375,573764.62890625,-103228.85348510742,1.5520955179878078,7.760477589939039
1000.125,408.625,999.78515625,406.1771545410156,573227.1484375,-103225.974609375,573225.44921875,-103213.73538208008,2.371631162612908,11.858155813064538
904.875,410.125,905.05078125,408.1929016113281,572750.8984375,-103233.474609375,572751.77734375,-103223.81411743164,1.7186838002094114,8.593419001047057
1152.375,412.375,1154.98828125,414.2401428222656,573988.3984375,-103244.724609375,574001.46484375,-103254.05032348633,3.0294789119017684,15.147394559508843
880.875,413.875,881.87109375,414.2401428222656,572630.8984375,-103252.224609375,572635.87890625,-103254.05032348633,0.7239641733955089,3.6198208669775447
892.875,413.875,892.95703125,415.2480163574219,572690.8984375,-103252.224609375,572691.30859375,-103259.08969116211,1.7684388058395033,8.842194029197517
937.875,415.375,937.30078125,415.2480163574219,572915.8984375,-103259.724609375,572913.02734375,-103259.08969116211,1.2233322313577606,6.116661156788803
1213.125,419.875,1213.44140625,420.28741455078125,574292.1484375,-103282.224609375,574293.73046875,-103284.2866821289,0.6047709020956737,3.023854510478369
1225.875,419.875,1226.54296875,419.279541015625,574355.8984375,-103282.224609375,574359.23828125,-103279.24731445312,0.5209692888284467,2.6048464441422334
1236.375,419.875,1237.62890625,420.28741455078125,574408.3984375,-103282.224609375,574414.66796875,-103284.2866821289,1.096219551484379,5.481097757421896
914.625,424.375,918.15234375,421.2952880859375,572799.6484375,-103304.724609375,572817.28515625,-103289.32604980469,3.975657003181802,19.87828501590901
880.125,425.875,879.85546875,425.3267822265625,572627.1484375,-103312.224609375,572625.80078125,-103309.48352050781,1.0329897660106282,5.164948830053141
940.125,426.625,941.33203125,425.3267822265625,572927.1484375,-103315.974609375,572933.18359375,-103309.48352050781,1.1449591714714942,5.724795857357471
952.125,426.625,953.42578125,428.35040283203125,572987.1484375,-103315.974609375,572993.65234375,-103324.60162353516,2.107254248220212,10.53627124110106
927.375,427.375,928.23046875,424.31890869140625,572863.3984375,-103319.724609375,572867.67578125,-103304.44415283203,2.770529790097132,13.85264895048566
1096.875,431.125,1096.53515625,431.3740234375,573710.8984375,-103338.474609375,573709.19921875,-103339.7197265625,0.9868666642353434,4.934333321176717
881.625,432.625,881.87109375,432.38189697265625,572634.6484375,-103345.974609375,572635.87890625,-103344.75909423828,0.5119241828651611,2.559620914325805
1128.375,435.625,1129.79296875,436.41339111328125,573868.3984375,-103360.974609375,573875.48828125,-103364.9165649414,1.3739898310459917,6.869949155229959
941.625,438.625,941.33203125,437.4212646484375,572934.6484375,-103375.974609375,572933.18359375,-103369.95593261719,1.351220629874207,6.756103149371036
945.375,439.375,948.38671875,440.44488525390625,572953.3984375,-103379.724609375,572968.45703125,-103385.07403564453,2.679470418498437,13.397352092492184
1249.125,440.125,1248.71484375,437.4212646484375,574472.1484375,-103383.474609375,574470.09765625,-103369.95593261719,2.6291493140925657,13.145746570462828
1062.375,440.875,1063.27734375,439.43701171875,573538.3984375,-103387.224609375,573542.91015625,-103380.03466796875,1.2213790965309712,6.106895482654856
1093.875,443.875,1093.51171875,443.468505859375,573695.8984375,-103402.224609375,573694.08203125,-103400.19213867188,0.9370463188884864,4.685231594442432
1129.875,447.625,1129.79296875,446.49212646484375,573875.8984375,-103420.974609375,573875.48828125,-103415.31024169922,1.082619831052871,5.413099155264355
913.875,452.125,914.12109375,453.5472412109375,572795.8984375,-103443.474609375,572797.12890625,-103450.58581542969,1.8189398885241423,9.094699442620712
1110.375,453.625,1111.65234375,454.55511474609375,573778.3984375,-103450.974609375,573784.78515625,-103455.62518310547,1.3777068191421067,6.888534095710534
1120.125,453.625,1121.73046875,454.55511474609375,573827.1484375,-103450.974609375,573835.17578125,-103455.62518310547,1.575441216116644,7.87720608058322
1114.125,454.375,1116.69140625,454.55511474609375,573797.1484375,-103454.724609375,573809.98046875,-103455.62518310547,2.0414822112228506,10.207411056114253
1147.875,458.875,1150.95703125,456.57086181640625,573965.8984375,-103477.224609375,573981.30859375,-103465.70391845703,3.263306724225081,16.316533621125405
1246.875,458.875,1249.72265625,456.57086181640625,574460.8984375,-103477.224609375,574475.13671875,-103465.70391845703,3.1859171125911145,15.929585562955573
907.125,461.125,908.07421875,459.594482421875,572762.1484375,-103488.474609375,572766.89453125,-103480.82202148438,1.2111447390699075,6.0557236953495375
928.875,461.875,930.24609375,461.6102294921875,572870.8984375,-103492.224609375,572877.75390625,-103490.90075683594,0.5803765818954911,2.9018829094774556
931.875,475.375,932.26171875,474.71258544921875,572885.8984375,-103559.724609375,572887.83203125,-103556.4125366211,0.5548025586755921,2.7740127933779606
865.125,476.125,865.74609375,475.720458984375,572552.1484375,-103563.474609375,572555.25390625,-103561.45190429688,0.289240547922394,1.44620273961197
937.125,476.875,937.30078125,474.71258544921875,572912.1484375,-103567.224609375,572913.02734375,-103556.4125366211,1.9450951461415948,9.725475730707974
1090.125,476.875,1090.48828125,476.72833251953125,573677.1484375,-103567.224609375,573678.96484375,-103566.49127197266,0.33199523686842003,1.6599761843421001
1102.125,476.875,1102.58203125,476.72833251953125,573737.1484375,-103567.224609375,573739.43359375,-103566.49127197266,0.23626679447468987,1.1813339723734493
904.125,478.375,904.04296875,477.7362060546875,572747.1484375,-103574.724609375,572746.73828125,-103571.53063964844,0.9978390385832338,4.989195192916169
888.375,479.875,887.91796875,478.74407958984375,572668.3984375,-103582.224609375,572666.11328125,-103576.57000732422,1.559443080028202,7.79721540014101
1079.625,482.875,1082.42578125,481.7677307128906,573624.6484375,-103597.224609375,573638.65234375,-103591.68826293945,2.2573397418498344,11.286698709249173
1256.625,484.375,1257.78515625,480.7598571777344,574509.6484375,-103604.724609375,574515.44921875,-103586.64889526367,3.4433556936339027,17.216778468169515
973.125,485.125,974.58984375,484.7913513183594,573092.1484375,-103608.474609375,573099.47265625,-103606.8063659668,0.6470400571130795,3.235200285565398
908.625,486.625,909.08203125,485.7992248535156,572769.6484375,-103615.974609375,572771.93359375,-103611.84573364258,0.6452669465310829,3.226334732655414
1090.125,488.875,1090.48828125,488.8228454589844,573677.1484375,-103627.224609375,573678.96484375,-103626.96383666992,0.41644003195550533,2.0822001597775266
1102.125,488.875,1101.57421875,489.8307189941406,573737.1484375,-103627.224609375,573734.39453125,-103632.0032043457,1.7573991978597043,8.786995989298521
954.375,490.375,956.44921875,490.8385925292969,572998.3984375,-103634.724609375,573008.76953125,-103637.04257202148,1.4593785884727273,7.296892942363637
961.875,490.375,965.51953125,490.8385925292969,573035.8984375,-103634.724609375,573054.12109375,-103637.04257202148,2.9100453921017198,14.5502269605086
1042.875,490.375,1043.12109375,490.8385925292969,573440.8984375,-103634.724609375,573442.12890625,-103637.04257202148,0.9269855326105577,4.634927663052789
883.875,492.625,883.88671875,492.8543395996094,572645.8984375,-103645.974609375,572645.95703125,-103647.12130737305,1.098006675268732,5.490033376343661
971.625,494.125,971.56640625,494.8700866699219,573084.6484375,-103653.474609375,573084.35546875,-103657.20004272461,1.4096134933390168,7.048067466695084
830.625,496.375,830.47265625,495.8779602050781,572379.6484375,-103664.724609375,572378.88671875,-103662.23941040039,1.163441610367748,5.81720805183874
1227.375,497.875,1228.55859375,496.8858337402344,574363.3984375,-103672.224609375,574369.31640625,-103667.27877807617,0.9476485434935137,4.7382427174675685
907.875,500.125,908.07421875,499.9094543457031,572765.8984375,-103683.474609375,572766.89453125,-103682.39688110352,0.749249753429695,3.746248767148475
944.625,500.875,945.36328125,501.9252014160156,572949.6484375,-103687.224609375,572953.33984375,-103692.47561645508,1.4088307135569087,7.0441535677845435
856.125,503.875,857.68359375,503.9409484863281,572507.1484375,-103702.224609375,572514.94140625,-103702.55435180664,0.7144410979632615,3.5722054898163074
842.625,505.375,843.57421875,505.9566955566406,572439.6484375,-103709.724609375,572444.39453125,-103712.6330871582,0.9711589977254661,4.855794988627331
884.625,505.375,884.89453125,504.9488220214844,572649.6484375,-103709.724609375,572650.99609375,-103707.59371948242,0.707853215855954,3.53926607927977
973.875,507.625,974.58984375,506.9645690917969,573095.8984375,-103720.974609375,573099.47265625,-103717.67245483398,0.35825175903722045,1.7912587951861023
1026.375,512.125,1026.99609375,512.0039672851562,573358.3984375,-103743.474609375,573361.50390625,-103742.86944580078,0.3077003941984461,1.5385019709922303
1095.375,512.125,1094.51953125,512.0039672851562,573703.3984375,-103743.474609375,573699.12109375,-103742.86944580078,1.6366893473856696,8.183446736928348
908.625,513.625,910.08984375,514.0197143554688,572769.6484375,-103750.974609375,572776.97265625,-103752.94818115234,0.9102440941380271,4.551220470690136
764.625,514.375,765.97265625,515.027587890625,572049.6484375,-103754.724609375,572056.38671875,-103757.98754882812,1.094247967206351,5.471239836031755
738.375,516.625,739.76953125,517.0433349609375,571918.3984375,-103765.974609375,571925.37109375,-103768.06628417969,0.8790006664352119,4.39500333217606
856.125,516.625,856.67578125,516.0354614257812,572507.1484375,-103765.974609375,572509.90234375,-103763.0269165039,0.5281699556440942,2.640849778220471
1012.875,518.875,1013.89453125,515.027587890625,573290.8984375,-103777.224609375,573295.99609375,-103757.98754882812,3.506968013289081,17.534840066445405
1048.875,518.875,1049.16796875,519.05908203125,573470.8984375,-103777.224609375,573472.36328125,-103778.14501953125,0.7524256109018069,3.7621280545090348
929.625,520.375,930.24609375,518.0512084960938,572874.6484375,-103784.724609375,572877.75390625,-103773.10565185547,1.9836606878400107,9.918303439200054
792.375,524.125,794.19140625,525.1063232421875,572188.3984375,-103803.474609375,572197.48046875,-103808.38122558594,1.5591277265614671,7.795638632807336
1039.125,524.125,1042.11328125,525.1063232421875,573422.1484375,-103803.474609375,573437.08984375,-103808.38122558594,2.4982039324534706,12.491019662267353
908.625,526.375,909.08203125,523.090576171875,572769.6484375,-103814.724609375,572771.93359375,-103798.30249023438,2.953716017585315,14.768580087926575
1217.625,527.125,1217.47265625,525.1063232421875,574314.6484375,-103818.474609375,574313.88671875,-103808.38122558594,1.9266293187143384,9.633146593571691
767.625,528.625,768.99609375,529.1378173828125,572064.6484375,-103825.974609375,572071.50390625,-103828.53869628906,0.96515279259876,4.8257639629938
1264.875,528.625,1264.83984375,527.1220703125,574550.8984375,-103825.974609375,574550.72265625,-103818.4599609375,1.4057021720820462,7.028510860410231
704.625,530.875,706.51171875,531.153564453125,571749.6484375,-103837.224609375,571759.08203125,-103838.61743164062,0.9725474807753014,4.8627374038765065
781.125,530.875,782.09765625,529.1378173828125,572132.1484375,-103837.224609375,572137.01171875,-103828.53869628906,1.3219663768502057,6.609831884251029
1179.375,535.375,1183.20703125,532.1614379882812,574123.3984375,-103859.724609375,574142.55859375,-103843.6567993164,4.237320132102141,21.186600660510706
1126.875,542.875,1126.76953125,542.2401733398438,573860.8984375,-103897.224609375,573860.37109375,-103894.05047607422,0.9862216523759532,4.931108261879766
670.125,547.375,672.24609375,545.2637939453125,571577.1484375,-103919.724609375,571587.75390625,-103909.16857910156,1.8105671525180846,9.052835762590423
1040.625,552.625,1042.11328125,550.3031616210938,573429.6484375,-103945.974609375,573437.08984375,-103934.36541748047,2.029487372921141,10.147436864605705
1021.125,554.875,1023.97265625,556.3504028320312,573332.1484375,-103957.224609375,573346.38671875,-103964.60162353516,2.625654049181494,13.12827024590747
1126.875,554.875,1126.76953125,554.3346557617188,573860.8984375,-103957.224609375,573860.37109375,-103954.5228881836,0.994972475871177,4.974862379355885
694.875,564.625,696.43359375,563.405517578125,571700.8984375,-104005.974609375,571708.69140625,-103999.87719726562,0.7582418616488064,3.791209308244032
1018.875,565.375,1018.93359375,565.4212646484375,573320.8984375,-104009.724609375,573321.19140625,-104009.95593261719,1.0497918145218001,5.248959072609001
661.875,569.875,665.19140625,567.43701171875,571535.8984375,-104032.224609375,571552.48046875,-104020.03466796875,2.714042986569047,13.570214932845236
672.375,572.875,674.26171875,569.4527587890625,571588.3984375,-104047.224609375,571597.83203125,-104030.11340332031,2.958885294178069,14.794426470890345
988.875,573.625,990.71484375,573.4842529296875,573170.8984375,-104050.974609375,573180.09765625,-104050.27087402344,0.8076549985944889,4.038274992972444
1000.875,575.125,1001.80078125,574.4921264648438,573230.8984375,-104058.474609375,573235.52734375,-104055.31024169922,0.2749426095350234,1.374713047675117
839.625,576.625,842.56640625,576.5078735351562,572424.6484375,-104065.974609375,572439.35546875,-104065.38897705078,1.7298087951894365,8.649043975947183
1018.875,577.375,1019.94140625,576.5078735351562,573320.8984375,-104069.724609375,573326.23046875,-104065.38897705078,0.4745415238694456,2.372707619347228
1057.875,580.375,1059.24609375,580.5393676757812,573515.8984375,-104084.724609375,573522.75390625,-104085.5464477539,0.6491880247196529,3.245940123598264
1204.875,587.125,1206.38671875,586.5866088867188,574250.8984375,-104118.474609375,574258.45703125,-104115.7826538086,0.6574035678501486,3.287017839250743
1194.375,588.625,1194.29296875,587.594482421875,574198.3984375,-104125.974609375,574197.98828125,-104120.82202148438,1.1979055582629825,5.989527791314913
607.125,596.875,610.76953125,597.6732177734375,571262.1484375,-104167.224609375,571280.37109375,-104171.21569824219,2.4826672288987677,12.413336144493838
970.125,600.625,972.57421875,600.6968383789062,573077.1484375,-104185.974609375,573089.39453125,-104186.33380126953,1.3660899084417404,6.830449542208702
1202.625,602.125,1203.36328125,600.6968383789062,574239.6484375,-104193.474609375,574243.33984375,-104186.33380126953,1.0911450587430098,5.455725293715049
1075.875,605.125,1076.37890625,602.7125854492188,573605.8984375,-104208.474609375,573608.41796875,-104196.4125366211,2.094279459412278,10.47139729706139
1111.125,606.625,1112.66015625,602.7125854492188,573782.1484375,-104215.974609375,573789.82421875,-104196.4125366211,3.557844882662724,17.78922441331362
1022.625,614.875,1022.96484375,613.7991943359375,573339.6484375,-104257.224609375,573341.34765625,-104251.84558105469,1.0520429631313468,5.2602148156567345
962.625,620.125,964.51171875,617.8306884765625,573039.6484375,-104283.474609375,573049.08203125,-104272.00305175781,1.9534685508103713,9.767342754051857
700.125,623.125,703.48828125,623.8779296875,571727.1484375,-104298.474609375,571743.96484375,-104302.2392578125,2.2354405477344943,11.177202738672472
703.875,624.625,708.52734375,624.8858032226562,571745.8984375,-104305.974609375,571769.16015625,-104307.27862548828,3.2148180329718166,16.074090164859083
1102.125,627.625,1103.58984375,627.909423828125,573737.1484375,-104320.974609375,573744.47265625,-104322.39672851562,0.7750767468859658,3.875383734429829
1027.875,632.875,1033.04296875,630.9330444335938,573365.8984375,-104347.224609375,573391.73828125,-104337.51483154297,4.228160901336807,21.140804506684034
958.125,647.125,961.48828125,646.0512084960938,573017.1484375,-104418.474609375,573033.96484375,-104413.10565185547,2.115160770963155,10.575803854815774
923.625,665.875,929.23828125,666.2086791992188,572844.6484375,-104512.224609375,572872.71484375,-104513.8930053711,4.265898221184972,21.32949110592486
1062.375,682.375,1064.28515625,681.3267822265625,573538.3984375,-104594.724609375,573547.94921875,-104589.48352050781,0.8168913935215121,4.084456967607561
1068.875,265.375,1067.33984375,265.0747985839844,573570.8984375,-102509.724609375,573563.22265625,-102508.22360229492,1.5831078658462379,7.915539329231189
1076.375,267.625,1077.41796875,268.0984191894531,573608.3984375,-102520.974609375,573613.61328125,-102523.34170532227,1.1609239585512956,5.804619792756478
1084.625,269.875,1082.45703125,270.1141662597656,573649.6484375,-102532.224609375,573638.80859375,-102533.42044067383,2.2265938192435866,11.132969096217932
1089.875,272.125,1087.49609375,271.1220397949219,573675.8984375,-102543.474609375,573664.00390625,-102538.45980834961,2.575804885068981,12.879024425344905
1075.625,275.875,1075.40234375,275.1535339355469,573604.6484375,-102562.224609375,573603.53515625,-102558.61727905273,0.6748342474996769,3.3741712374983845
1087.625,275.875,1086.48828125,276.1614074707031,573664.6484375,-102562.224609375,573658.96484375,-102563.65664672852,1.2475982795961384,6.237991397980692
1119.875,282.625,1120.75390625,282.2086486816406,573825.8984375,-102595.974609375,573830.29296875,-102593.8928527832,0.9018684106507258,4.509342053253629
1087.625,287.875,1087.49609375,288.25592041015625,573664.6484375,-102622.224609375,573664.00390625,-102624.12921142578,0.5406822681028131,2.7034113405140654
1152.125,287.875,1153.00390625,289.2637939453125,573987.1484375,-102622.224609375,573991.54296875,-102629.16857910156,1.7162597248535527,8.581298624267763
1075.625,288.625,1075.40234375,288.25592041015625,573604.6484375,-102625.974609375,573603.53515625,-102624.12921142578,0.40759794211780176,2.0379897105890086
1044.125,293.125,1044.16015625,293.2952880859375,573447.1484375,-102648.474609375,573447.32421875,-102649.32604980469,0.32492037014339076,1.6246018507169537
1057.625,293.125,1056.25390625,293.2952880859375,573514.6484375,-102648.474609375,573507.79296875,-102649.32604980469,1.5341660810527076,7.670830405263538
1150.625,296.125,1148.97265625,297.3267822265625,573979.6484375,-102663.474609375,573971.38671875,-102669.48352050781,2.1388682391311136,10.694341195655568
1182.125,296.875,1181.22265625,296.31890869140625,574137.1484375,-102667.224609375,574132.63671875,-102664.44415283203,1.0245351896287642,5.122675948143821
1112.375,297.625,1111.68359375,298.33465576171875,573788.3984375,-102670.974609375,573784.94140625,-102674.5228881836,1.1359448466763093,5.679724233381547
1056.875,305.125,1057.26171875,303.3740234375,573510.8984375,-102708.474609375,573512.83203125,-102699.7197265625,1.6244639280292148,8.122319640146074
1158.125,306.625,1159.05078125,306.39764404296875,574017.1484375,-102715.974609375,574021.77734375,-102714.83782958984,0.8665324989387084,4.332662494693542
1215.125,306.625,1216.49609375,306.39764404296875,574302.1484375,-102715.974609375,574309.00390625,-102714.83782958984,1.3717194997782023,6.858597498891012
1129.625,321.625,1129.82421875,319.5,573874.6484375,-102790.974609375,573875.64453125,-102780.349609375,1.9940925670526322,9.970462835263161
1277.375,323.875,1278.98046875,323.531494140625,574613.3984375,-102802.224609375,574621.42578125,-102800.50708007812,1.6331870417398437,8.165935208699219
1287.125,326.125,1289.05859375,326.55511474609375,574662.1484375,-102813.474609375,574671.81640625,-102815.62518310547,2.0111983249721934,10.055991624860967
1041.125,336.625,1041.13671875,336.63385009765625,573432.1484375,-102865.974609375,573432.20703125,-102866.01885986328,0.32916298109183617,1.6458149054591809
1053.875,336.625,1054.23828125,338.64959716796875,573495.8984375,-102865.974609375,573497.71484375,-102876.09759521484,2.196044681098684,10.980223405493419
1067.375,336.625,1067.33984375,334.61810302734375,573563.3984375,-102865.974609375,573563.22265625,-102855.94012451172,1.8648509652176792,9.324254826088396
1100.375,336.625,1100.59765625,336.63385009765625,573728.3984375,-102865.974609375,573729.51171875,-102866.01885986328,0.1632434743878191,0.8162173719390955
1117.625,339.625,1116.72265625,337.6417236328125,573814.6484375,-102880.974609375,573810.13671875,-102871.05822753906,2.144618603465924,10.723093017329619
1308.125,343.375,1309.21484375,342.68109130859375,574767.1484375,-102899.724609375,574772.59765625,-102896.25506591797,1.2271325530474793,6.135662765237396
1174.625,344.125,1174.16796875,345.7047119140625,574099.6484375,-102903.474609375,574097.36328125,-102911.37316894531,1.8259485123248842,9.129742561624422
1191.125,344.125,1192.30859375,344.69683837890625,574182.1484375,-102903.474609375,574188.06640625,-102906.33380126953,1.2518624924252868,6.259312462126434
1333.625,345.625,1334.41015625,344.69683837890625,574894.6484375,-102910.974609375,574898.57421875,-102906.33380126953,1.151366235525839,5.756831177629195
1159.625,348.625,1159.05078125,348.72833251953125,574024.6484375,-102925.974609375,574021.77734375,-102926.49127197266,0.8091117212775253,4.045558606387626
1106.375,349.375,1105.63671875,349.7362060546875,573758.3984375,-102929.724609375,573754.70703125,-102931.53063964844,1.1234870323501527,5.617435161750763
1370.375,349.375,1370.69140625,349.7362060546875,575078.3984375,-102929.724609375,575079.98046875,-102931.53063964844,0.5578880939488119,2.7894404697440596
1380.125,352.375,1381.77734375,352.7598571777344,575127.1484375,-102944.724609375,575135.41015625,-102946.64889526367,1.7439046123536808,8.719523061768404
1308.125,354.625,1308.20703125,355.7834777832031,574767.1484375,-102955.974609375,574767.55859375,-102961.76699829102,1.261287740099591,6.306438700497955
1319.375,354.625,1320.30078125,353.7677307128906,574823.3984375,-102955.974609375,574828.02734375,-102951.68826293945,1.1639448460576438,5.8197242302882195
1387.625,354.625,1386.81640625,353.7677307128906,575164.6484375,-102955.974609375,575160.60546875,-102951.68826293945,1.102309895206971,5.511549476034855
1042.625,355.375,1043.15234375,356.7913513183594,573439.6484375,-102959.724609375,573442.28515625,-102966.8063659668,1.6167186220895295,8.083593110447648
1136.375,361.375,1136.87890625,359.8149719238281,573908.3984375,-102989.724609375,573910.91796875,-102981.92446899414,1.4167479673231855,7.083739836615928
1149.875,362.875,1149.98046875,362.8385925292969,573975.8984375,-102997.224609375,573976.42578125,-102997.04257202148,0.19117631735718962,0.9558815867859481
1077.125,365.125,1078.42578125,366.8700866699219,573612.1484375,-103008.474609375,573618.65234375,-103017.20004272461,2.159989448459716,10.799947242298579
1101.125,366.625,1100.59765625,365.8622131347656,573732.1484375,-103015.974609375,573729.51171875,-103012.16067504883,1.0232102672295327,5.116051336147663
1452.875,373.375,1452.32421875,372.9173278808594,575490.8984375,-103049.724609375,575488.14453125,-103047.4362487793,0.63825635739981,3.19128178699905
1150.625,374.875,1150.98828125,374.9330749511719,573979.6484375,-103057.224609375,573981.46484375,-103057.51498413086,0.24223781094329858,1.211189054716493
1157.375,375.625,1157.03515625,374.9330749511719,574013.3984375,-103060.974609375,574011.69921875,-103057.51498413086,0.811426551892201,4.057132759461005
1404.875,379.375,1404.95703125,380.9803161621094,575250.8984375,-103079.724609375,575251.30859375,-103087.75119018555,1.6989445017162608,8.494722508581305
1416.875,379.375,1417.05078125,378.9645690917969,575310.8984375,-103079.724609375,575311.77734375,-103077.67245483398,0.3596165738393718,1.798082869196859
1371.125,382.375,1370.69140625,384.0039367675781,575082.1484375,-103094.724609375,575079.98046875,-103102.86929321289,1.807814790384324,9.03907395192162
1449.125,383.125,1450.30859375,381.9881896972656,575472.1484375,-103098.474609375,575478.06640625,-103092.79055786133,1.591759809144001,7.9587990457200055
1119.125,383.875,1118.73828125,384.0039367675781,573822.1484375,-103102.224609375,573820.21484375,-103102.86929321289,0.8009856645563288,4.004928322781644
1156.625,387.625,1157.03515625,387.0275573730469,574009.6484375,-103120.974609375,574011.69921875,-103117.98739624023,0.4262749299588753,2.1313746497943766
1454.375,389.125,1454.33984375,388.0354309082031,575498.3984375,-103128.474609375,575498.22265625,-103123.02676391602,1.0051581994198238,5.025790997099119
1243.625,389.875,1244.71484375,387.0275573730469,574444.6484375,-103132.224609375,574450.09765625,-103117.98739624023,2.825889304514373,14.129446522571865
1122.125,391.375,1123.77734375,392.0669250488281,573837.1484375,-103139.724609375,573845.41015625,-103143.18423461914,1.5610286962467073,7.805143481233536
1405.625,392.875,1405.96484375,393.0747985839844,575254.6484375,-103147.224609375,575256.34765625,-103148.22360229492,0.4075326159412707,2.0376630797063537
1417.625,392.875,1417.05078125,394.0826721191406,575314.6484375,-103147.224609375,575311.77734375,-103153.2629699707,1.4519454427668295,7.2597272138341475
1425.125,396.625,1426.12109375,397.1062927246094,575352.1484375,-103165.974609375,575357.12890625,-103168.38107299805,1.1031747954050177,5.515873977025088
1047.125,397.375,1047.18359375,398.1141662597656,573462.1484375,-103169.724609375,573462.44140625,-103173.42044067383,1.0473013953704535,5.236506976852268
1211.375,398.875,1211.45703125,398.1141662597656,574283.3984375,-103177.224609375,574283.80859375,-103173.42044067383,0.6254298210809027,3.1271491054045137
1222.625,398.875,1222.54296875,399.1220397949219,574339.6484375,-103177.224609375,574339.23828125,-103178.45980834961,0.5540264883902517,2.7701324419512585
1431.125,404.875,1432.16796875,403.1535339355469,575382.1484375,-103207.224609375,575387.36328125,-103198.61727905273,1.8809736170284777,9.404868085142388
1441.625,404.875,1444.26171875,405.1692810058594,575434.6484375,-103207.224609375,575447.83203125,-103208.6960144043,2.6001409121696133,13.000704560848067
1148.375,405.625,1150.98828125,406.1771545410156,573968.3984375,-103210.974609375,573981.46484375,-103213.73538208008,2.3525796180039076,11.762898090019538
1223.375,407.125,1223.55078125,407.1850280761719,574343.3984375,-103218.474609375,574344.27734375,-103218.77474975586,0.27091422371184704,1.3545711185592353
1107.125,408.625,1108.66015625,408.1929016113281,573762.1484375,-103225.974609375,573769.82421875,-103223.81411743164,1.118800991677892,5.59400495838946
1419.875,413.875,1420.07421875,414.2401428222656,575325.8984375,-103252.224609375,575326.89453125,-103254.05032348633,0.49008881630519296,2.4504440815259647
1226.375,419.875,1226.57421875,419.279541015625,574358.3984375,-103282.224609375,574359.39453125,-103279.24731445312,0.4339067271103627,2.1695336355518133
1236.875,419.875,1238.66796875,420.28741455078125,574410.8984375,-103282.224609375,574419.86328125,-103284.2866821289,1.5766344573101287,7.883172286550644
1629.875,422.875,1628.69140625,422.30316162109375,576375.8984375,-103297.224609375,576369.98046875,-103294.36541748047,1.2182971721446731,6.091485860723366
1419.875,425.875,1420.07421875,425.3267822265625,575325.8984375,-103312.224609375,575326.89453125,-103309.48352050781,0.42172149617336,2.1086074808668003
1432.625,425.875,1430.15234375,426.33465576171875,575389.6484375,-103312.224609375,575377.28515625,-103314.5228881836,2.6788928932062714,13.394464466031357
1096.625,431.875,1096.56640625,430.36614990234375,573709.6484375,-103342.224609375,573709.35546875,-103334.68035888672,1.3953677568982668,6.976838784491334
1236.875,431.875,1236.65234375,431.3740234375,574410.8984375,-103342.224609375,574409.78515625,-103339.7197265625,0.6678077323984417,3.3390386619922086
1422.875,434.875,1424.10546875,437.4212646484375,575340.8984375,-103357.224609375,575347.05078125,-103369.95593261719,2.880352508419219,14.401762542096094
1128.125,435.625,1128.81640625,435.405517578125,573867.1484375,-103360.974609375,573870.60546875,-103359.87719726562,0.19334255962481656,0.9667127981240828
1062.125,440.875,1063.30859375,439.43701171875,573537.1484375,-103387.224609375,573543.06640625,-103380.03466796875,1.3223904054393962,6.611952027196981
1694.375,440.875,1694.19921875,441.4527587890625,576698.3984375,-103387.224609375,576697.51953125,-103390.11340332031,0.6357318787852152,3.178659393926076
1698.125,441.625,1699.23828125,443.468505859375,576717.1484375,-103390.974609375,576722.71484375,-103400.19213867188,2.2474484703095037,11.237242351547518
