source_x,source_y,raw_reference_x,raw_reference_y,geometric_reference_x,geometric_reference_y,refined_reference_x,refined_reference_y,phase_response,shift_x,shift_y,raw_gt_error_px,geometric_gt_error_px,refined_gt_error_px
1026.2777,485.5451,1031.5784,574.3982,1031.5872,574.40704,1031.401,574.39996,1.0072331,-0.18620476,-0.0071057067,0.060324878,0.06497226,0.12713633
1217.0043,409.78918,1214.2953,536.6802,1214.3004,536.6931,1214.167,536.8296,0.9462,-0.1334356,0.13646857,0.066000566,0.06557906,0.1367581
1347.6283,489.0787,1318.729,628.2852,1318.729,628.30054,1318.595,628.486,0.92428255,-0.13398567,0.18549272,0.07158622,0.06565182,0.1811315
1347.6283,489.0787,1318.729,628.2852,1318.729,628.30054,1318.595,628.486,0.92428255,-0.13398567,0.18549272,0.07158622,0.06565182,0.1811315
1307.2346,310.85794,1310.7031,462.35004,1310.6998,462.36588,1310.7041,462.36703,0.94485086,0.004230715,0.0011628402,0.07519541,0.06603649,0.069818355
1434.006,343.29688,1419.0729,511.43732,1419.0751,511.4206,1419.0527,511.37634,0.98692,-0.022283891,-0.044263564,0.06120004,0.066145785,0.075395495
1434.006,343.29688,1419.0729,511.43732,1419.0751,511.4206,1419.0527,511.37634,0.98692,-0.022283891,-0.044263564,0.06120004,0.066145785,0.075395495
1626.6975,452.98517,1574.2771,640.0464,1574.2728,640.04175,1574.2817,640.0943,0.98439217,0.0089337975,0.052567035,0.06959346,0.066534035,0.08051916
1736.8862,348.7402,1689.3745,564.1131,1689.3793,564.10803,1689.4469,564.11224,0.97277117,0.06762647,0.0042382386,0.060998555,0.06685286,0.13269617
1631.384,378.78857,1590.1799,574.3468,1590.1815,574.35474,1590.12,574.458,0.9621963,-0.061535887,0.103257954,0.06772175,0.06656773,0.08487399
1598.4558,421.21927,1553.9984,607.15576,1554.0032,607.144,1554.0038,607.1142,0.9414752,0.0006428451,-0.029771626,0.05944862,0.066433534,0.080456674
1592.458,353.42563,1559.328,545.4924,1559.3354,545.5027,1559.3137,545.5926,0.9787968,-0.021751067,0.089924045,0.06338412,0.06650147,0.082799405
1897.6129,306.224,1839.9796,551.41797,1839.9868,551.4171,1839.8745,551.49396,0.92875296,-0.11234065,0.0768421,0.060180787,0.06734255,0.075675346
1832.7173,394.81836,1767.9009,620.48157,1767.9012,620.4893,1767.9331,620.4342,0.9437231,0.031807937,-0.055107933,0.06925046,0.06712338,0.12104581
1832.7173,394.81836,1767.9009,620.48157,1767.9012,620.4893,1767.9331,620.4342,0.9437231,0.031807937,-0.055107933,0.06925046,0.06712338,0.12104581
1846.5759,384.22812,1781.9764,613.187,1781.9803,613.1958,1782.0067,613.0305,0.93939966,0.02640932,-0.16526689,0.066384956,0.06712338,0.20455489
1898.3574,259.8082,1847.9857,509.98975,1847.9808,509.97937,1848.0112,510.01,0.9559784,0.030436331,0.030637749,0.07023649,0.067383096,0.09617445
116.55661,675.1373,187.19461,600.53394,187.19974,600.5327,187.34398,600.51733,0.9029741,0.14424543,-0.015366184,0.05745772,0.06268575,0.20639288
173.06885,613.649,247.49687,554.40027,247.5009,554.4046,247.47815,554.3744,0.98448426,-0.022750974,-0.030202718,0.060868137,0.06290041,0.06339259
20.260363,625.78613,108.786606,541.1451,108.77806,541.14777,108.6736,541.0523,0.88961285,-0.10445903,-0.095432736,0.0715011,0.06255706,0.1262755
20.260363,625.78613,108.786606,541.1451,108.77806,541.14777,108.6736,541.0523,0.88961285,-0.10445903,-0.095432736,0.0715011,0.06255706,0.1262755
96.07458,576.92487,184.36385,509.36212,184.36661,509.37152,184.41852,509.40344,0.9658503,0.051908303,0.03191619,0.06421685,0.06276032,0.11113073
331.92975,522.86664,404.05255,498.2034,404.05753,498.20728,404.0459,498.18878,0.9427495,-0.011639007,-0.018508073,0.06026473,0.063385956,0.062506326
331.92975,522.86664,404.05255,498.2034,404.05753,498.20728,404.0459,498.18878,0.9427495,-0.011639007,-0.018508073,0.06026473,0.063385956,0.062506326
