source_x,source_y,reference_x,reference_y,dx_px,dy_px,displacement_px
538.375,599.875,537.1875,599.3125,-1.1875,-0.5625,1.31398725260179
434.125,601.375,433.9374694824219,601.9375,-0.187530517578125,0.5625,0.5929367124939384
649.375,601.375,649.1875,601.9375,-0.1875,0.5625,0.5929270612815711
671.125,601.375,672.8125,601.9375,1.6875,0.5625,1.7787811838447134
474.625,607.375,473.3124694824219,606.3125,-1.312530517578125,-1.0625,1.6886807305035196
612.625,608.875,613.3125,608.9375,0.6875,0.0625,0.6903350635742038
618.625,608.875,617.6875,608.9375,-0.9375,0.0625,0.9395810236483068
660.625,608.875,662.3125,607.1875,1.6875,-1.6875,2.386485386504598
746.125,610.375,746.3124389648438,610.6875,0.18743896484375,0.3125,0.36440309485746214
734.125,611.125,734.0624389648438,610.6875,-0.06256103515625,-0.4375,0.4419503740464777
450.625,612.625,450.5624694824219,612.4375,-0.062530517578125,-0.1875,0.19765200638644728
624.625,612.625,624.6875,612.4375,0.0625,-0.1875,0.19764235376052372
497.125,614.875,496.0624694824219,613.3125,-1.062530517578125,-1.5625,1.8895442177373987
578.875,615.625,580.0625,615.9375,1.1875,0.3125,1.2279301690242812
600.625,616.375,600.1875,615.9375,-0.4375,-0.4375,0.6187184335382291
614.875,616.375,614.1875,615.9375,-0.6875,-0.4375,0.8149003006503311
626.125,616.375,626.4375,616.8125,0.3125,0.4375,0.5376453291901642
608.875,617.125,609.8125,616.8125,0.9375,-0.3125,0.9882117688026185
497.125,619.375,496.9374694824219,620.3125,-0.187530517578125,0.9375,0.9560721442564465
465.625,621.625,464.5624694824219,622.0625,-1.062530517578125,0.4375,1.1490767384229994
607.375,622.375,608.0625,622.0625,0.6875,-0.3125,0.7551903733496608
575.125,623.125,577.4375,622.9375,2.3125,-0.1875,2.320088899158823
592.375,623.875,592.3125,623.8125,-0.0625,-0.0625,0.08838834764831845
755.125,624.625,754.1874389648438,624.6875,-0.93756103515625,0.0625,0.9396419236300917
544.375,625.375,548.5625,625.5625,4.1875,0.1875,4.191695659276804
571.375,626.125,573.0625,624.6875,1.6875,-1.4375,2.216768481371025
559.375,626.875,559.0625,627.3125,-0.3125,0.4375,0.5376453291901642
471.625,629.875,471.5624694824219,630.8125,-0.062530517578125,0.9375,0.9395830541408184
488.875,630.625,489.0624694824219,630.8125,0.187469482421875,0.1875,0.26514346463664856
561.625,637.375,561.6875,638.6875,0.0625,1.3125,1.31398725260179
570.625,637.375,571.3125,636.9375,0.6875,-0.4375,0.8149003006503311
563.875,647.125,562.5625,644.8125,-1.3125,-2.3125,2.659005923272831
560.125,659.875,559.9375,661.4375,-0.1875,1.5625,1.5737097890017715
508.375,662.875,509.1874694824219,663.1875,0.812469482421875,0.3125,0.8704957839454879
517.375,671.125,517.9375,671.0625,0.5625,-0.0625,0.5659615711335886
560.125,671.875,559.9375,671.0625,-0.1875,-0.8125,0.8338540040078959
540.625,672.625,540.6875,673.6875,0.0625,1.0625,1.0643366478704002
