source_x,source_y,raw_reference_x,raw_reference_y,geometric_reference_x,geometric_reference_y,refined_reference_x,refined_reference_y,phase_response,shift_x,shift_y,raw_gt_error_px,geometric_gt_error_px,refined_gt_error_px
674.5,750.5,674.5,756.5,674.58026,756.16693,674.5698,756.11456,0.9477187,-0.01046492,-0.052348837,0.4740727,0.19022827,0.19003302
736.5,744.5,730.5,760.5,731.0223,760.56604,731.16846,760.6839,0.91160285,0.14620428,0.1178622,0.7142432,0.19738793,0.17102827
638.5,736.5,644.5,738.5,644.56573,737.95886,644.6368,737.8674,0.9695367,0.07106495,-0.09150582,0.65876406,0.18825598,0.104390174
592.5,606.5,624.5,614.5,623.9003,614.31744,623.9524,614.2867,0.9974547,0.05203894,-0.030766359,0.495996,0.19512446,0.1352395
808.5,624.5,814.5,664.5,814.39954,664.4745,814.6189,664.5613,0.9808383,0.21935165,0.08677145,0.12720765,0.2192828,0.1097487
942.5,596.5,938.5,660.5,938.7585,660.5236,939.0079,660.47437,0.92193484,0.24937771,-0.049279418,0.50661445,0.24713686,0.06285999
912.5,514.5,924.5,582.5,924.842,582.3793,925.0178,582.36945,0.963999,0.17584749,-0.009841254,0.60199386,0.2497384,0.07611953
860.5,548.5,872.5,604.5,872.9337,604.62506,873.0497,604.7887,0.9834201,0.115952715,0.1636585,0.68018246,0.23603772,0.20777068
784.5,604.5,796.5,642.5,796.0726,642.78564,796.1667,642.82007,0.9921213,0.09412973,0.034444444,0.3332186,0.21744438,0.13676506
1088.5,740.5,1046.5,812.5,1046.724,812.4594,1046.8619,812.481,0.9410217,0.13791437,0.021589587,0.48391584,0.2639096,0.12434418
1150.5,622.5,1120.5,716.5,1120.8348,716.5824,1121.0764,716.54034,0.9966925,0.24158408,-0.042041987,0.63688153,0.29205912,0.11743604
1246.5,672.5,1198.5,776.5,1198.8752,776.47797,1198.9332,776.55536,0.9508346,0.057977006,0.07736489,0.67620605,0.310951,0.23986119
1140.5,590.5,1116.5,686.5,1116.9323,686.3561,1117.1074,686.2743,0.94477993,0.17518233,-0.08180489,0.7219797,0.2930741,0.18452203
1108.5,560.5,1092.5,654.5,1093.0222,654.4533,1093.2007,654.39746,0.98036784,0.17849211,-0.05582904,0.80478007,0.28854597,0.154866
1336.5,714.5,1272.5,828.5,1272.8073,828.2654,1273.0089,828.3146,0.96797645,0.20169964,0.049187195,0.6296462,0.33015653,0.12580973
