source_x,source_y,raw_reference_x,raw_reference_y,geometric_reference_x,geometric_reference_y,refined_reference_x,refined_reference_y,phase_response,shift_x,shift_y,raw_gt_error_px,geometric_gt_error_px,refined_gt_error_px
955.7334,507.12384,948.60065,528.6045,948.5972,528.6688,948.5665,528.76294,0.94779533,-0.030681917,0.09413881,0.06663365,0.020325074,0.10695087
936.22864,292.57144,947.80225,313.1644,947.85736,313.2293,948.0171,313.24756,0.91552967,0.15970424,0.018264102,0.108670436,0.029354753,0.13141716
877.7143,429.10477,877.7279,444.21887,877.6733,444.14532,877.77124,444.2789,0.942914,0.09798512,0.1335786,0.079045385,0.021910368,0.15233442
858.20953,448.60953,856.65295,461.87634,856.5441,461.87616,856.6101,461.82385,0.9433684,0.06595416,-0.05231311,0.08832589,0.020553742,0.07035067
1209.2953,370.59048,1213.1107,414.73398,1213.0822,414.75287,1213.1013,414.71866,0.9282916,0.019134955,-0.03421763,0.020871257,0.03214834,0.03815005
1228.8,351.08572,1234.121,396.9909,1234.2114,397.022,1234.3031,397.03214,0.93605965,0.09163994,0.010136846,0.12811577,0.033382382,0.058920015
1267.8096,292.57144,1278.2402,342.23755,1278.1688,342.12946,1278.3256,342.07227,0.9258963,0.15676235,-0.057186596,0.110837325,0.036969688,0.13403578
1267.8096,468.11432,1262.9844,517.1089,1262.8768,517.0072,1262.6798,516.8196,0.91627157,-0.19704983,-0.18760262,0.12840247,0.02929713,0.29389837
1092.2667,331.58096,1100.047,365.76553,1099.8999,365.6911,1099.901,365.8303,0.9277359,0.0010553292,0.13919872,0.13648668,0.031119326,0.13977276
1287.3143,507.12384,1278.9055,557.5252,1278.9087,557.5689,1279.0426,557.6994,0.9822632,0.13391252,0.13046971,0.053081393,0.028087381,0.16863337
1521.3715,468.11432,1515.5122,539.1201,1515.4679,539.1073,1515.4701,539.1707,0.96697694,0.0022295415,0.06343437,0.016386546,0.03528867,0.0722841
1443.3524,370.59048,1446.2961,435.15097,1446.2432,435.15295,1446.2389,435.11484,0.95316935,-0.004313362,-0.03810552,0.015668927,0.03761114,0.05730408
1287.3143,487.61908,1280.666,538.09937,1280.6078,538.13806,1280.6945,538.2651,0.90622884,0.08664584,0.127029,0.04814726,0.028934784,0.13996676
1443.3524,448.60953,1439.5336,512.90686,1439.4467,512.8764,1439.2983,512.97656,0.94468534,-0.14835633,0.10013337,0.06094537,0.034303114,0.2084275
1696.9143,487.61908,1688.6395,573.8291,1688.6396,573.83826,1688.6951,573.8731,0.9847417,0.055422634,0.034876607,0.039166503,0.038368158,0.040357165
1735.9238,370.59048,1737.7335,460.6332,1737.6945,460.65308,1737.5974,460.52744,0.95100456,-0.09706269,-0.12562981,0.020696228,0.044311788,0.18922451
1618.8953,370.59048,1621.1014,450.49655,1621.114,450.45303,1621.242,450.3727,0.93569815,0.12787181,-0.080308445,0.06910789,0.04150678,0.118320584
1657.9048,390.09525,1658.2878,473.22226,1658.275,473.28387,1658.3257,473.4616,0.9751755,0.0506881,0.17774867,0.06810016,0.041626077,0.17787234
1696.9143,331.58096,1702.2245,418.32635,1702.2325,418.39133,1702.1885,418.5322,0.9042873,-0.044042863,0.14087541,0.084621675,0.045053247,0.16591516
1891.962,351.08572,1894.8391,454.76437,1894.8344,454.82227,1894.8844,454.7681,0.9807854,0.050052,-0.054155372,0.07282863,0.04882821,0.05427398
1950.4763,370.59048,1951.4379,479.29187,1951.4255,479.35315,1951.3789,479.33707,0.9399414,-0.046586107,-0.016080657,0.071237266,0.049318,0.09722103
1813.9429,429.10477,1810.3828,525.70605,1810.3175,525.74567,1810.45,525.6795,0.8981128,0.13248886,-0.06619088,0.044273004,0.04359145,0.11017522
1911.4668,487.61908,1902.4023,592.4517,1902.3706,592.5383,1902.4985,592.5914,0.9306825,0.12792791,0.05304139,0.08516073,0.04351567,0.10096277
1911.4668,448.60953,1905.6675,553.6761,1905.7688,553.6766,1905.6864,553.6665,0.96474016,-0.08235693,-0.010042407,0.14648896,0.04519607,0.12784125
234.05716,702.17145,212.62431,660.1061,212.69305,660.0771,212.66432,659.96704,0.94893557,-0.028737582,-0.11002912,0.070319444,0.0052191303,0.111594975
58.51429,624.1524,44.729107,567.01166,44.618694,567.0536,44.525356,566.93097,0.9379259,-0.09333884,-0.122599535,0.12384811,0.0058863945,0.15128772
97.52381,682.6667,78.51718,628.74146,78.381546,628.7462,78.5029,628.7601,0.96255374,0.12135517,0.013882717,0.14316627,0.007467786,0.12959065
78.01905,741.18097,53.735207,685.4268,53.854153,685.3388,53.881943,685.36444,0.91448116,0.027788652,0.02560729,0.14046715,0.010534678,0.046739366
273.06668,741.18097,248.14252,702.3789,248.15503,702.33887,248.22711,702.4802,0.9481406,0.07208419,0.1413797,0.042325538,0.006179339,0.16300283
487.61908,604.64764,473.73535,584.94464,473.7797,585.0229,473.78326,585.0271,0.9575322,0.0035830988,0.004197574,0.09242103,0.00503688,0.0045743803
292.57144,604.64764,279.41913,567.9445,279.47882,568.0228,279.5305,568.081,0.94030213,0.05166466,0.058193542,0.0991008,0.0006488126,0.07715573
