source_x,source_y,reference_x,reference_y,confidence,ground_truth_error_px
86.5,632.5,72.5,576.5,0.99015635,1.5017437
742.5,632.5,724.5,634.5,0.99933374,0.90776324
814.5,632.5,796.5,642.5,0.99839526,1.336115
1276.5,632.5,1256.5,682.5,0.999765,1.2220764
484.5,634.5,468.5,614.5,0.99788356,0.42441124
1684.5,634.5,1664.5,718.5,0.98884386,1.146192
864.5,636.5,846.5,648.5,0.998871,1.1021583
956.5,638.5,938.5,660.5,0.99939156,1.0546428
1974.5,640.5,1950.5,750.5,0.9910683,1.3934765
202.5,644.5,186.5,600.5,0.99870175,0.6647145
506.5,646.5,488.5,628.5,0.9996868,0.46713692
362.5,648.5,346.5,616.5,0.99909896,1.7583587
552.5,648.5,534.5,634.5,0.999584,0.16771826
624.5,648.5,606.5,640.5,0.9991467,0.22473568
1332.5,648.5,1312.5,702.5,0.99958664,0.8851076
716.5,650.5,698.5,650.5,0.9992691,0.7172309
1098.5,650.5,1078.5,682.5,0.9995789,1.4507641
1136.5,650.5,1116.5,686.5,0.9988561,0.8117277
796.5,652.5,776.5,658.5,0.9993574,1.3828934
834.5,652.5,814.5,664.5,0.9995186,1.7129864
64.5,656.5,48.5,600.5,0.99754745,1.0207899
1576.5,656.5,1552.5,730.5,0.9993257,1.8507389
172.5,660.5,156.5,612.5,0.99892056,1.6573211
404.5,660.5,384.5,632.5,0.9195652,1.8570343
414.5,660.5,394.5,634.5,0.9240591,1.5899677
146.5,664.5,130.5,614.5,0.9970312,1.8016682
198.5,664.5,180.5,618.5,0.9992702,0.9502584
238.5,664.5,222.5,622.5,0.895945,2.147402
1304.5,664.5,1282.5,716.5,0.9996272,0.675842
1444.5,664.5,1422.5,728.5,0.999333,0.8281739
92.5,666.5,74.5,612.5,0.9978896,0.4071768
576.5,668.5,556.5,656.5,0.9994958,0.2890873
1046.5,668.5,1024.5,696.5,0.9990327,0.9660663
1712.5,668.5,1688.5,754.5,0.9978827,0.889636
1400.5,670.5,1376.5,728.5,0.99945486,1.9376005
366.5,672.5,348.5,642.5,0.998992,1.3600609
994.5,672.5,972.5,698.5,0.99896324,1.7357843
