reference_x,reference_y,source_x,source_y,residual_dy,residual_dx,residual_magnitude_px,peak_score,ambiguity_ratio,valid_fraction,accepted
1988,262,1293.1353511959314,272.7770358324051,0.22296416759490967,-0.13535119593143463,0.2608312984888136,3.5892879962921143,1.1769771304898422,0.421900826446281,True
2088,262,,,,,,,,0.31950413223140495,False
2188,262,,,,,,,,0.21086776859504133,False
2288,262,,,,,,,,0.17667355371900825,False
2388,262,,,,,,,,0.16791322314049587,False
2488,262,,,,,,,,0.10326446280991736,False
2588,262,,,,,,,,0.04239669421487603,False
2688,262,,,,,,,,0.007128099173553719,False
2788,262,,,,,,,,0.0,False
2888,262,,,,,,,,0.0,False
2988,262,,,,,,,,0.0,False
3088,262,,,,,,,,0.0,False
3188,262,,,,,,,,0.0,False
3288,262,,,,,,,,0.0,False
3388,262,,,,,,,,0.0,False
3488,262,,,,,,,,0.0,False
3588,262,,,,,,,,0.0,False
3688,262,,,,,,,,0.0,False
3788,262,,,,,,,,0.0,False
3888,262,,,,,,,,0.0,False
3988,262,,,,,,,,0.0,False
4088,262,,,,,,,,0.0,False
288,362,,,,,,,,0.2765289256198347,False
388,362,,,,,,,,0.340599173553719,False
488,362,,,,,,,,0.20859504132231405,False
588,362,,,,,,,,0.47524793388429754,False
688,362,,,,,,,,0.7944421487603306,False
788,362,,,,,,,,0.8990702479338843,False
888,362,195.20728440582752,373.2824150323868,-0.2824150323867798,-2.2072844058275223,2.2252781171636467,3.0052297115325928,1.1521012369723234,0.9426652892561983,True
988,362,295.2636494040489,373.4530581831932,-0.4530581831932068,-2.2636494040489197,2.308542904476622,3.530778169631958,1.9321104374215647,0.9796280991735538,True
1088,362,395.2414713650942,373.67044746875763,-0.6704474687576294,-2.241471365094185,2.3395926331095978,4.551109790802002,1.9611737943968366,0.9978305785123966,True
1188,362,495.12346632778645,373.7728735804558,-0.77287358045578,-2.1234663277864456,2.259743971473182,4.923152446746826,1.542193014931174,1.0,True
1288,362,594.8421090394258,373.49691554903984,-0.4969155490398407,-1.84210903942585,1.9079546053331546,5.175958633422852,2.4048280124149777,1.0,True
1388,362,694.6426963210106,373.500053614378,-0.5000536143779755,-1.6426963210105896,1.7171210849308802,4.989596366882324,2.5307143454860213,1.0,True
1488,362,794.4438923001289,373.42163521051407,-0.4216352105140686,-1.4438923001289368,1.5041945436401751,5.034304618835449,3.2444496618246443,1.0,True
1588,362,894.213710039854,373.2800349891186,-0.28003498911857605,-1.2137100398540497,1.2455969074998379,4.832513332366943,2.755947785139183,1.0,True
1688,362,993.8187669664621,373.0529463775456,-0.05294637754559517,-0.8187669664621353,0.8204770955150473,4.696671962738037,2.770366109713376,1.0,True
1788,362,1093.5905137956142,372.8443233668804,0.15567663311958313,-0.5905137956142426,0.6106895749152663,4.399721145629883,2.377310786342723,0.9871074380165289,True
1888,362,1193.3570855259895,372.8171747177839,0.18282528221607208,-0.35708552598953247,0.40116724279109267,3.934940814971924,2.2412751758055878,0.9449380165289256,True
1988,362,1292.9957240466028,372.76972860097885,0.23027139902114868,0.004275953397154808,0.23031109609528524,3.4839749336242676,1.6877264083443584,0.8673347107438016,True
2088,362,1392.8420369029045,373.0182606652379,-0.018260665237903595,0.1579630970954895,0.15901506827634238,3.11980938911438,1.0653097743546782,0.7478305785123966,False
2188,362,1681.5476244688034,318.61682972311974,54.383170276880264,-188.5476244688034,196.23388061747409,3.828397035598755,1.018512391724718,0.5710537190082645,False
2288,362,1615.7553459256887,179.93707583099604,193.06292416900396,-22.755345925688744,194.3993273056374,4.059944152832031,1.0588307349077366,0.4956404958677686,False
2388,362,1692.802198678255,372.4705136716366,0.5294863283634186,0.19780132174491882,0.5652266225221622,3.661895275115967,1.7554005724586235,0.5695247933884298,True
2488,362,1792.6481556296349,372.77577444911003,0.22422555088996887,0.3518443703651428,0.4172188378172225,4.401960849761963,2.72412202684822,0.543202479338843,True
2588,362,1892.5492911338806,373.0122177451849,-0.012217745184898376,0.45070886611938477,0.4508744340678728,4.498748302459717,2.3730053310226786,0.49318181818181817,True
2688,362,1992.381754487753,372.98747655935585,0.012523440644145012,0.6182455122470856,0.618372339274024,3.992393970489502,1.965132433007785,0.4284090909090909,True
2788,362,,,,,,,,0.36376033057851237,False
2888,362,,,,,,,,0.2990082644628099,False
2988,362,,,,,,,,0.2343801652892562,False
3088,362,,,,,,,,0.16975206611570248,False
3188,362,,,,,,,,0.10493801652892562,False
3288,362,,,,,,,,0.04359504132231405,False
3388,362,,,,,,,,0.007747933884297521,False
3488,362,,,,,,,,0.0,False
3588,362,,,,,,,,0.0,False
3688,362,,,,,,,,0.0,False
3788,362,,,,,,,,0.0,False
3888,362,,,,,,,,0.0,False
3988,362,,,,,,,,0.0,False
4088,362,,,,,,,,0.0,False
288,462,,,,,,,,0.29210743801652894,False
388,462,,,,,,,,0.33130165289256197,False
488,462,,,,,,,,0.13661157024793388,False
588,462,,,,,,,,0.3716115702479339,False
688,462,,,,,,,,0.7816528925619834,False
788,462,,,,,,,,0.9946694214876033,False
888,462,334.22292809188366,264.9236835613847,208.07631643861532,-141.22292809188366,251.47498659212235,3.696568489074707,1.2269177984576534,1.0,False
988,462,295.20447055995464,473.4202380180359,-0.42023801803588867,-2.2044705599546432,2.24416809564468,3.4226269721984863,1.5264077247478038,1.0,True
1088,462,395.24174596369267,473.51922127604485,-0.5192212760448456,-2.241745963692665,2.3010901110625794,3.9512319564819336,2.3369393068219675,1.0,True
1188,462,495.2225873619318,473.7592174857855,-0.7592174857854843,-2.222587361931801,2.348681709415176,4.6596574783325195,1.0046169978719248,1.0,False
1288,462,594.8164877742529,473.3797680735588,-0.3797680735588074,-1.8164877742528915,1.8557617367821742,4.786616802215576,2.8511422092762513,1.0,True
1388,462,694.5960776209831,473.51006323099136,-0.5100632309913635,-1.5960776209831238,1.6755978848794533,4.7049407958984375,2.8348646389783774,1.0,True
1488,462,794.3628522455692,473.41768461465836,-0.4176846146583557,-1.3628522455692291,1.4254215799458732,4.7338337898254395,3.124198579006979,1.0,True
1588,462,894.1371500045061,473.35479936003685,-0.35479936003685,-1.1371500045061111,1.1912148079296223,4.718372344970703,2.593736420843927,1.0,True
1688,462,993.9082615152001,473.135777965188,-0.13577796518802643,-0.9082615152001381,0.9183543084367011,4.777627468109131,4.03625389448886,1.0,True
1788,462,1093.5782293975353,472.98326856456697,0.01673143543303013,-0.5782293975353241,0.5784714142511396,4.303524971008301,3.2797790718411717,1.0,True
1888,462,1193.1575929671526,472.7274802029133,0.2725197970867157,-0.15759296715259552,0.3148056274912247,3.7663848400115967,2.3707700390897184,1.0,True
1988,462,1292.7825422286987,472.703753054142,0.2962469458580017,0.21745777130126953,0.367491680490197,3.60614013671875,2.3763791316012473,0.9908884297520661,True
2088,462,1392.8088493943214,472.7260037958622,0.2739962041378021,0.19115060567855835,0.334084531119302,3.736708641052246,1.8212850693918692,0.9682851239669421,True
2188,462,1493.017689872533,472.68156039714813,0.3184396028518677,-0.017689872533082962,0.31893057591691004,3.4036881923675537,1.4365242200905055,0.8699380165289257,True
2288,462,1592.997357608052,472.5323724448681,0.46762755513191223,0.002642391948029399,0.46763502066660556,3.2228400707244873,1.1654430764121424,0.8139669421487603,True
2388,462,1692.7915292829275,472.54531079530716,0.4546892046928406,0.20847071707248688,0.5002022718270327,3.627927541732788,1.8699120633389241,0.927107438016529,True
2488,462,1792.6426111757755,472.71814092993736,0.28185907006263733,0.35738882422447205,0.4551607485901275,4.527132511138916,2.5859552075929546,0.9733057851239669,True
2588,462,1892.4757362008095,472.80693404376507,0.19306595623493195,0.5242637991905212,0.5586832685865828,4.672349452972412,3.583589941830734,0.9464462809917356,True
2688,462,1992.3077069818974,472.88856092840433,0.11143907159566879,0.6922930181026459,0.7012048841756416,4.461335182189941,3.0465563707153978,0.8829545454545454,True
2788,462,2092.177936628461,472.8901329487562,0.10986705124378204,0.8220633715391159,0.829372627818921,4.345319747924805,3.234309362067619,0.8183057851239669,True
2888,462,2192.0941020026803,472.832773655653,0.16722634434700012,0.9058979973196983,0.9212034692680556,5.049121379852295,3.343550392959986,0.7535537190082645,True
2988,462,2291.821583777666,472.72109493613243,0.27890506386756897,1.178416222333908,1.2109718525674704,5.1992106437683105,3.036712957811869,0.6889256198347108,True
3088,462,2391.656335681677,472.81380961835384,0.1861903816461563,1.3436643183231354,1.356503099352271,5.079702854156494,2.274002695184764,0.6242975206611571,True
3188,462,2491.616890490055,473.0043349759653,-0.004334975965321064,1.3831095099449158,1.3831163033225677,5.031266689300537,1.883854572988951,0.5594834710743801,True
3288,462,2591.417763054371,472.8735971748829,0.1264028251171112,1.5822369456291199,1.5872779927635088,4.997387409210205,2.072406108727809,0.4948140495867769,True
3388,462,2691.227186962962,472.84079329669476,0.15920670330524445,1.7728130370378494,1.7799474258159107,5.191764831542969,2.8353332566423175,0.43018595041322316,True
3488,462,,,,,,,,0.36541322314049585,False
3588,462,,,,,,,,0.3007851239669421,False
3688,462,,,,,,,,0.23603305785123968,False
3788,462,,,,,,,,0.17136363636363636,False
3888,462,,,,,,,,0.10673553719008265,False
3988,462,,,,,,,,0.04493801652892562,False
4088,462,,,,,,,,0.008181818181818182,False
288,562,,,,,,,,0.11270661157024793,False
388,562,,,,,,,,0.14150826446280992,False
488,562,,,,,,,,0.10911157024793389,False
588,562,,,,,,,,0.20650826446280993,False
688,562,,,,,,,,0.5134297520661157,False
788,562,,,,,,,,0.8505578512396694,False
888,562,264.66254246234894,576.7559380680323,-3.7559380680322647,-71.66254246234894,71.7609020493671,7.7075395584106445,1.0625182576466508,0.9951446280991736,False
988,562,474.7083850502968,410.8707202523947,162.12927974760532,-181.70838505029678,243.52379873241176,4.962841033935547,1.334839712122446,1.0,False
1088,562,525.0064718900248,531.8679732531309,41.13202674686909,-132.00647189002484,138.26623682286674,4.0303850173950195,1.0605582469300283,1.0,False
1188,562,494.81610003113747,573.5038176774979,-0.5038176774978638,-1.8161000311374664,1.8846887210509984,3.7582056522369385,1.2016022575984127,1.0,True
1288,562,594.6758047640324,573.0724691972136,-0.07246919721364975,-1.675804764032364,1.677370976170256,3.8484373092651367,1.9091945103157197,1.0,True
1388,562,694.3849213123322,573.2154420316219,-0.21544203162193298,-1.3849213123321533,1.4015785066635402,4.333898067474365,2.103704785565498,1.0,True
1488,562,794.2082137018442,573.2269659787416,-0.2269659787416458,-1.2082137018442154,1.229346942417093,4.416578769683838,2.673101243355658,1.0,True
1588,562,894.0769984200597,573.3232434689999,-0.32324346899986267,-1.076998420059681,1.1244607316674575,4.5312418937683105,3.368161917845897,1.0,True
1688,562,993.9826176892966,573.2072474807501,-0.20724748075008392,-0.9826176892966032,1.0042355508524143,4.864681720733643,3.6758797769857954,1.0,True
1788,562,1093.6638350486755,573.0083125140518,-0.008312514051795006,-0.6638350486755371,0.6638870911080543,4.357420921325684,3.3088430024082616,1.0,True
1888,562,1193.2157513201237,572.7537506371737,0.24624936282634735,-0.21575132012367249,0.3273948393415655,4.161344528198242,2.8765200291575317,1.0,True
1988,562,1292.8876875415444,572.6186560988426,0.38134390115737915,0.11231245845556259,0.3975390034628822,4.219929218292236,2.3088183720710145,0.9991322314049587,True
2088,562,1392.7039286494255,572.4297351837158,0.5702648162841797,0.2960713505744934,0.6425419872059986,4.1587724685668945,2.0776564654404357,0.9991322314049587,True
2188,562,1492.8343868851662,572.5160088837147,0.4839911162853241,0.1656131148338318,0.5115418892408304,3.5243773460388184,1.9328986255027956,0.9774793388429752,True
2288,562,1592.8218395411968,572.6174869835377,0.38251301646232605,0.17816045880317688,0.4219684310988989,2.351327419281006,1.143897889453391,0.9488842975206612,False
2388,562,1692.6308807730675,572.6214967668056,0.3785032331943512,0.36911922693252563,0.5286905533767771,2.531696319580078,1.053028018426471,0.9653719008264463,False
2488,562,1792.3497581779957,572.4740164875984,0.5259835124015808,0.6502418220043182,0.8363450737595095,3.921966314315796,1.3702864620861943,1.0,True
2588,562,1892.3407815098763,572.659452855587,0.3405471444129944,0.6592184901237488,0.7419847540811603,4.776376724243164,3.571934987053824,1.0,True
2688,562,1992.1478188335896,572.7600439637899,0.23995603621006012,0.8521811664104462,0.8853200775416269,5.175746440887451,3.991622405514407,1.0,True
2788,562,2092.0372042544186,572.8402502387762,0.15974976122379303,0.9627957455813885,0.9759588279843985,5.11110782623291,3.7928968088063337,1.0,True
2888,562,2191.9553067348897,572.8070750534534,0.19292494654655457,1.0446932651102543,1.0623577802071744,5.039041519165039,3.6531174942235336,1.0,True
2988,562,2291.760724082589,572.7170991301537,0.282900869846344,1.2392759174108505,1.2711560492851863,5.097670078277588,4.061969549635417,1.0,True
3088,562,2391.536064326763,572.7525378614664,0.24746213853359222,1.463935673236847,1.484703729834016,5.136376857757568,3.19076866499665,0.9998553719008264,True
3188,562,2491.4959079623222,572.7671494185925,0.232850581407547,1.504092037677765,1.5220092808742933,5.181405544281006,2.9503033095491005,0.9778305785123967,True
3288,562,2591.28335416317,572.7678795307875,0.23212046921253204,1.7166458368301392,1.7322681205095516,5.348569393157959,3.5303072041174883,0.9099380165289256,True
3388,562,2691.0554181709886,572.7963029444218,0.2036970555782318,1.9445818290114403,1.9552214657610323,5.346743583679199,3.167381400811129,0.8097520661157025,True
3488,562,2790.8795177042484,572.8084925413132,0.1915074586868286,2.1204822957515717,2.1291125553451944,5.163713455200195,2.689216591349458,0.7076652892561983,True
3588,562,2890.6152056753635,572.6843971014023,0.3156028985977173,2.3847943246364594,2.40558707188527,4.93324613571167,3.349989322599483,0.6057231404958677,True
3688,562,2990.3013460040092,572.7014088332653,0.29859116673469543,2.698653995990753,2.7151224788080643,4.788702487945557,2.452150180398754,0.5037396694214876,True
3788,562,3090.2390132397413,572.8806520104408,0.11934798955917358,2.7609867602586746,2.7635650585675577,4.898952007293701,1.9599649169830704,0.40146694214876033,True
3888,562,,,,,,,,0.2991322314049587,False
3988,562,,,,,,,,0.1969421487603306,False
4088,562,,,,,,,,0.09551652892561983,False
288,662,,,,,,,,0.017045454545454544,False
388,662,,,,,,,,0.04522727272727273,False
488,662,,,,,,,,0.11367768595041322,False
588,662,,,,,,,,0.1250619834710744,False
688,662,,,,,,,,0.20640495867768596,False
788,662,,,,,,,,0.5618388429752066,False
888,662,-26.0,454.0,219.0,219.0,309.7127701597078,0.0,0.0,0.9113016528925619,False
988,662,507.669436365366,470.2059712409973,202.79402875900269,-214.66943636536598,295.3106584763427,3.817190647125244,1.013655338553414,1.0,False
1088,662,572.9923293208703,719.442652374506,-46.442652374506,-179.99232932087034,185.88748901938465,5.318848133087158,1.1632118751876432,1.0,False
1188,662,396.70925837755203,697.58213108778,-24.58213108778,96.29074162244797,99.37901232663683,4.172530651092529,1.052093939546053,1.0,False
1288,662,594.6832257509232,673.1597288995981,-0.15972889959812164,-1.6832257509231567,1.690787464448933,3.802004814147949,1.6997666849966055,1.0,True
1388,662,694.3158088028431,672.9254429787397,0.07455702126026154,-1.3158088028430939,1.3179194038554023,3.8098182678222656,2.310144786529123,1.0,True
1488,662,794.1069977208972,673.0534001737833,-0.05340017378330231,-1.1069977208971977,1.1082849510083934,3.8711342811584473,3.023104338036571,1.0,True
1588,662,894.0735640227795,673.2043758630753,-0.20437586307525635,-1.0735640227794647,1.0928445472317565,3.9227585792541504,2.5401303192893607,1.0,True
1688,662,993.9715458173305,673.1195627525449,-0.11956275254487991,-0.9715458173304796,0.9788751334917328,4.273885726928711,2.953354531525446,1.0,True
1788,662,1093.779080107808,672.9906608816236,0.009339118376374245,-0.7790801078081131,0.779136081512305,4.376253128051758,3.1816110235820574,1.0,True
1888,662,1193.365944981575,672.7657461464405,0.23425385355949402,-0.3659449815750122,0.4345003998242221,4.85334587097168,3.6859992146856855,0.999400826446281,True
1988,662,1293.0787602886558,672.5807689130306,0.4192310869693756,-0.0787602886557579,0.42656522051224766,4.630104064941406,2.1056159150210045,0.9865289256198347,True
2088,662,1392.7341558039188,672.4661846160889,0.5338153839111328,0.2658441960811615,0.5963488917489737,4.139117240905762,2.139129477978441,0.9568801652892562,True
2188,662,1492.5368956327438,672.4292999505997,0.5707000494003296,0.46310436725616455,0.7349586392153447,3.5509796142578125,2.404513816856166,0.9197107438016529,True
2288,662,1592.5456924438477,672.4660312235355,0.5339687764644623,0.45430755615234375,0.7010834542449778,2.403686046600342,1.2222984271884987,0.8658264462809917,True
2388,662,1721.9766019545496,855.1991524398327,-182.1991524398327,-28.97660195454955,184.48895525376523,3.8455605506896973,1.0219726544246683,0.8280165289256198,False
2488,662,1817.0022196592763,861.5268200933933,-188.52682009339333,-24.002219659276307,190.0485949516566,4.0278825759887695,1.0316102361072412,0.8065289256198347,False
2588,662,1892.201733276248,672.5393415391445,0.460658460855484,0.7982667237520218,0.9216485120736267,4.973084449768066,3.737805615051481,0.7689876033057851,True
2688,662,1992.0848960205913,672.6915900409222,0.3084099590778351,0.915103979408741,0.9656769625439479,5.508941173553467,3.798253221056722,0.7319214876033058,True
2788,662,2092.005797038786,672.8405729979277,0.1594270020723343,0.9942029612138867,1.0069044130781397,5.554046154022217,2.9395435594353767,0.6950619834710744,True
2888,662,2191.8752253577113,672.8660376220942,0.13396237790584564,1.1247746422886848,1.1327241123194243,5.4091925621032715,2.779323112173784,0.6578099173553719,True
2988,662,2291.7420157790184,672.7820575237274,0.217942476272583,1.257984220981598,1.2767236283559975,4.956127166748047,2.907507907790581,0.6198760330578512,True
3088,662,2391.496591836214,672.657214730978,0.3427852690219879,1.5034081637859344,1.541991519949663,5.112853050231934,2.9212665506598197,0.5819421487603306,True
3188,662,2491.483114659786,672.7315722107887,0.2684277892112732,1.5168853402137756,1.5404527300038497,5.259782314300537,1.7978776835683263,0.5445247933884297,True
3288,662,2591.2459014952183,672.7977723181248,0.20222768187522888,1.754098504781723,1.7657173046085564,5.587075233459473,1.689199912115643,0.5075,True
3388,662,2690.9396368823946,672.8052352964878,0.19476470351219177,2.0603631176054478,2.0695481309027417,5.664203643798828,2.070662851324642,0.4704752066115703,True
3488,662,2790.798847913742,672.7836632579565,0.21633674204349518,2.2011520862579346,2.211757693056735,5.320690155029297,2.5444200794979066,0.4331611570247934,True
3588,662,,,,,,,,0.39584710743801654,False
3688,662,,,,,,,,0.3586157024793388,False
3788,662,,,,,,,,0.3210123966942149,False
3888,662,,,,,,,,0.2725206611570248,False
3988,662,,,,,,,,0.19518595041322315,False
4088,662,,,,,,,,0.09551652892561983,False
288,762,,,,,,,,0.0,False
388,762,,,,,,,,0.0,False
488,762,,,,,,,,0.049545454545454545,False
588,762,,,,,,,,0.05466942148760331,False
688,762,,,,,,,,0.018904958677685952,False
788,762,,,,,,,,0.31206611570247933,False
888,762,-26.0,554.0,219.0,219.0,309.7127701597078,0.0,0.0,0.7338223140495868,False
988,762,74.0,554.0,219.0,219.0,309.7127701597078,0.0,0.0,0.9140909090909091,False
1088,762,174.0,554.0,219.0,219.0,309.7127701597078,0.0,0.0,0.877293388429752,False
1188,762,506.19489908218384,634.3831344842911,138.61686551570892,-13.194899082183838,139.24345861543785,3.208322525024414,1.0250743552702584,0.8400206611570248,False
1288,762,440.3752509057522,763.1005508601665,9.89944913983345,152.62474909424782,152.94545802132944,3.3546524047851562,1.0456095445243214,0.8026446280991736,False
1388,762,520.8106143325567,775.4432544708252,-2.4432544708251953,172.18938566744328,172.2067188844289,4.180150032043457,1.0427042720448312,0.765495867768595,False
1488,762,794.0601429641247,773.230257883668,-0.23025788366794586,-1.0601429641246796,1.0848602662897664,4.104167938232422,1.7560498292521,0.7283884297520661,True
1588,762,894.081938944757,773.0604018457234,-0.06040184572339058,-1.0819389447569847,1.083623672290639,4.061776161193848,1.659594237120879,0.6908471074380166,True
1688,762,994.003884914564,772.9685348980129,0.03146510198712349,-1.0038849145639688,1.0043779041437377,3.997814416885376,2.9979758179843516,0.6527479338842975,True
1788,762,1093.819135978818,773.0089598186314,-0.008959818631410599,-0.8191359788179398,0.8191849791981858,4.126262664794922,1.8008651161725946,0.6144214876033058,True
1888,762,1193.4981688559055,772.6813935041428,0.31860649585723877,-0.49816885590553284,0.5913394187745784,4.8406267166137695,2.079928518611325,0.576590909090909,True
1988,762,1293.181825503707,772.547435849905,0.45256415009498596,-0.18182550370693207,0.48772412668380116,4.407870769500732,3.401357603088753,0.5393181818181818,True
2088,762,1392.7649117559195,772.5483147799969,0.45168522000312805,0.23508824408054352,0.5092013555305479,4.1874470710754395,1.5128299302735224,0.5023347107438016,True
2188,762,1492.3350118398666,772.38546448946,0.6145355105400085,0.6649881601333618,0.905462946139831,3.0846059322357178,1.3486182520486054,0.4651652892561983,True
2288,762,1592.195817604661,772.3637716174126,0.6362283825874329,0.8041823953390121,1.0254247314079235,2.133577823638916,1.099426254567877,0.42768595041322316,False
2388,762,,,,,,,,0.38987603305785123,False
2488,762,,,,,,,,0.35198347107438016,False
2588,762,,,,,,,,0.31444214876033055,False
2688,762,,,,,,,,0.27737603305785125,False
2788,762,,,,,,,,0.24051652892561984,False
2888,762,,,,,,,,0.20326446280991736,False
2988,762,,,,,,,,0.1653305785123967,False
3088,762,,,,,,,,0.12739669421487604,False
3188,762,,,,,,,,0.08997933884297521,False
3288,762,,,,,,,,0.052954545454545456,False
3388,762,,,,,,,,0.01975206611570248,False
3488,762,,,,,,,,0.0023760330578512395,False
3588,762,,,,,,,,0.0,False
3688,762,,,,,,,,0.0,False
3788,762,,,,,,,,0.0,False
3888,762,,,,,,,,0.0,False
3988,762,,,,,,,,0.0,False
4088,762,,,,,,,,0.0,False
288,862,,,,,,,,0.0,False
388,862,,,,,,,,0.0,False
488,862,,,,,,,,0.02884297520661157,False
588,862,,,,,,,,0.03396694214876033,False
688,862,,,,,,,,0.013884297520661157,False
788,862,,,,,,,,0.1300206611570248,False
888,862,,,,,,,,0.3456198347107438,False
988,862,74.0,654.0,219.0,219.0,309.7127701597078,0.0,0.0,0.45954545454545453,False
1088,862,174.0,654.0,219.0,219.0,309.7127701597078,0.0,0.0,0.42274793388429754,False
1188,862,,,,,,,,0.38547520661157025,False
1288,862,,,,,,,,0.348099173553719,False
1388,862,,,,,,,,0.3109504132231405,False
1488,862,,,,,,,,0.27384297520661155,False
1588,862,,,,,,,,0.23630165289256197,False
1688,862,,,,,,,,0.19820247933884297,False
1788,862,,,,,,,,0.15987603305785125,False
1888,862,,,,,,,,0.12204545454545454,False
1988,862,,,,,,,,0.08477272727272728,False
2088,862,,,,,,,,0.047789256198347105,False
2188,862,,,,,,,,0.016260330578512398,False
2288,862,,,,,,,,0.0012603305785123967,False
2388,862,,,,,,,,0.0,False
2488,862,,,,,,,,0.0,False
2588,862,,,,,,,,0.0,False
2688,862,,,,,,,,0.0,False
2788,862,,,,,,,,0.0,False
2888,862,,,,,,,,0.0,False
2988,862,,,,,,,,0.0,False
3088,862,,,,,,,,0.0,False
3188,862,,,,,,,,0.0,False
3288,862,,,,,,,,0.0,False
3388,862,,,,,,,,0.0,False
3488,862,,,,,,,,0.0,False
3588,862,,,,,,,,0.0,False
3688,862,,,,,,,,0.0,False
3788,862,,,,,,,,0.0,False
3888,862,,,,,,,,0.0,False
3988,862,,,,,,,,0.0,False
4088,862,,,,,,,,0.0,False
