source_x,source_y,reference_x,reference_y,confidence,ground_truth_error_px
1716.4191,78.01905,1714.0504,317.94,0.9789539,0.66729236
1735.9238,78.01905,1731.3223,322.0445,0.6063083,0.46081945
1755.4286,78.01905,1748.8643,324.01965,0.8649055,0.6956475
1794.4381,78.01905,1783.6389,330.82843,0.39532393,0.06349752
1813.9429,78.01905,1800.619,334.45102,0.7358426,0.67735523
1833.4476,78.01905,1818.2339,336.46603,0.9744067,0.59562117
1852.9524,78.01905,1835.6211,339.92056,0.6119194,0.3763195
1872.4573,78.01905,1853.0718,342.80908,0.75222194,0.49586648
1891.962,78.01905,1871.2343,346.32422,0.9868365,0.3577097
1911.4668,78.01905,1889.0237,349.7279,0.97913784,0.7904495
1930.9716,78.01905,1906.364,352.15417,0.97392285,0.6016326
1950.4763,78.01905,1924.051,356.11304,0.94824415,1.0066012
39.009525,97.52381,209.46869,70.941444,0.8247302,0.6214692
58.51429,97.52381,226.67245,75.204384,0.8747671,0.9888729
78.01905,97.52381,244.05006,77.8436,0.47776192,0.5479826
117.02858,97.52381,278.3088,83.063286,0.97156036,0.6208027
136.53334,97.52381,296.82724,86.20887,0.6894004,0.7223798
156.0381,97.52381,313.34436,89.59703,0.86815256,0.33307192
175.54286,97.52381,331.2897,92.568375,0.99686325,0.23254152
195.04762,97.52381,349.00836,94.97342,0.9956709,0.94146866
214.55238,97.52381,365.68353,98.63257,0.9958442,0.45919937
234.05716,97.52381,384.0166,101.982185,0.95008445,0.4966023
292.57144,97.52381,436.27213,111.79643,0.9609204,0.68684304
312.0762,97.52381,452.46652,114.180885,0.9944028,0.9094285
331.58096,97.52381,471.1504,117.400955,0.9982482,0.32049698
351.08572,97.52381,488.7981,120.44818,0.9996602,0.50477564
370.59048,97.52381,506.12122,123.43267,0.9938936,0.3786829
390.09525,97.52381,522.1109,126.157936,0.6522426,1.1956956
409.6,97.52381,540.33203,130.38599,0.7896447,0.77880245
429.10477,97.52381,557.476,132.52155,0.5933128,0.7104215
468.11432,97.52381,592.98157,138.0264,0.6423052,0.90404284
487.61908,97.52381,610.2884,142.09926,0.8946663,0.25812316
507.12384,97.52381,628.0601,145.81177,0.8351721,0.73050284
526.6286,97.52381,646.34955,147.22592,0.6590454,1.2971107
546.13336,97.52381,663.06354,151.3476,0.99417746,0.1814429
565.6381,97.52381,680.0944,155.33101,0.99976695,1.0483056
585.1429,97.52381,697.4713,156.3398,0.99875987,1.123211
604.64764,97.52381,715.73157,160.69026,0.98633903,0.4781753
624.1524,97.52381,733.20575,163.43398,0.4315894,0.45868456
663.1619,97.52381,768.5988,170.2379,0.5069113,1.0485117
682.6667,97.52381,785.2324,172.94058,0.9832232,0.1658309
702.17145,97.52381,802.7507,175.74191,0.99077886,0.19138673
721.6762,97.52381,819.4882,178.94135,0.99951583,0.58742076
741.18097,97.52381,837.86304,181.73674,0.98199964,0.4401794
780.1905,97.52381,872.7971,189.15189,0.9647928,1.0172408
799.69525,97.52381,890.093,191.58742,0.7124103,0.3590404
838.7048,97.52381,924.2858,198.05377,0.7814246,0.84133697
858.20953,97.52381,941.89557,200.5137,0.96146834,0.41551068
877.7143,97.52381,960.1645,204.18553,0.43681914,0.7153324
897.21906,97.52381,977.57056,206.68947,0.6296536,0.33592203
916.7238,97.52381,995.1799,209.58275,0.98990947,0.5086846
936.22864,97.52381,1012.17316,212.36366,0.9979196,0.46040913
955.7334,97.52381,1029.3875,216.12175,0.9982194,0.32082877
