source_x,source_y,reference_x,reference_y,dx_px,dy_px,displacement_px
1123.125,717.625,1818.0,704.0,694.875,-13.625,695.0085655946982
986.625,718.375,1686.0,703.0,699.375,-15.375,699.5439809261459
1156.875,722.125,1851.0,711.0,694.125,-11.125,694.2141465354908
1249.125,722.125,1942.0,713.0,692.875,-9.125,692.935084441537
1172.625,722.875,1872.0,719.0,699.375,-3.875,699.3857349488907
906.375,723.625,1603.0,709.0,696.625,-14.625,696.7785022874916
880.125,724.375,1572.0,707.0,691.875,-17.375,692.0931340867355
995.625,724.375,1687.0,712.0,691.375,-12.375,691.4857418992817
919.125,727.375,1615.0,713.0,695.875,-14.375,696.0234595543458
925.125,727.375,1620.0,714.0,694.875,-13.375,695.0037095224744
1261.125,729.625,1953.0,720.0,691.875,-9.625,691.9419457223272
988.875,730.375,1679.0,710.0,690.125,-20.375,690.4257065390889
1013.625,730.375,1706.0,717.0,692.375,-13.375,692.5041741751453
1264.875,730.375,1958.0,719.0,693.125,-11.375,693.2183323095257
1228.875,731.125,1921.0,720.0,692.125,-11.125,692.214404104682
916.125,731.875,1605.0,730.0,688.875,-1.875,688.8775517100263
1268.625,731.875,1963.0,717.0,694.375,-14.875,694.5343089077745
958.875,732.625,1649.0,718.0,690.125,-14.625,690.2799477385969
856.125,734.875,1550.0,722.0,693.875,-12.875,693.9944389186414
898.875,737.125,1590.0,730.0,691.125,-7.125,691.1617258283331
1207.125,737.875,1901.0,728.0,693.875,-9.875,693.9452653127622
1103.625,738.625,1798.0,729.0,694.375,-9.625,694.4417047168179
1219.875,739.375,1915.0,727.0,695.125,-12.375,695.2351445734026
1135.875,740.125,1830.0,728.0,694.125,-12.125,694.230891886842
938.625,740.875,1634.0,729.0,695.375,-11.875,695.4763879888375
923.625,744.625,1618.0,729.0,694.375,-15.625,694.5507765815254
996.375,745.375,1692.0,729.0,695.625,-16.375,695.817706910366
1231.875,745.375,1928.0,739.0,696.125,-6.375,696.1541899967276
1141.125,746.125,1839.0,738.0,697.875,-8.125,697.9222959971977
989.625,746.875,1681.0,732.0,691.375,-14.875,691.5350000180757
1148.625,746.875,1844.0,735.0,695.375,-11.875,695.4763879888375
898.875,749.125,1601.0,736.0,702.125,-13.125,702.2476637554588
1067.625,749.875,1763.0,735.0,695.375,-14.875,695.5340798623745
979.125,750.625,1671.0,738.0,691.875,-12.625,691.9901778565936
919.875,752.125,1614.0,743.0,694.125,-9.125,694.1849762491263
1121.625,752.875,1816.0,742.0,694.375,-10.875,694.4601545445211
1210.125,753.625,1902.0,739.0,691.875,-14.625,692.0295559078384
934.875,754.375,1629.0,741.0,694.125,-13.375,694.2538485669345
1001.625,755.125,1693.0,742.0,691.375,-13.125,691.4995706795486
1096.875,755.125,1784.0,742.0,687.125,-13.125,687.2503410330183
883.125,757.375,1579.0,751.0,695.875,-6.375,695.9042004830837
1132.875,758.125,1832.0,751.0,699.125,-7.125,699.1613056012181
1207.875,758.125,1904.0,749.0,696.125,-9.125,696.1848039493536
946.875,758.875,1639.0,746.0,692.125,-12.875,692.2447408612072
1042.125,759.625,1738.0,752.0,695.875,-7.625,695.9167739392406
1171.875,759.625,1873.0,749.0,701.125,-10.625,701.205502153256
865.125,761.125,1551.0,757.0,685.875,-4.125,685.8874042071337
1079.625,761.125,1772.0,748.0,692.375,-13.125,692.4993907939559
1117.625,252.625,1817.0,263.0,699.375,10.375,699.4519506370684
1063.625,254.125,1759.0,246.0,695.375,-8.125,695.4224660233518
1087.625,261.625,1777.0,260.0,689.375,-1.625,689.3769152285272
1068.875,264.625,1759.0,256.0,690.125,-8.625,690.1788943817393
1047.125,265.375,1740.0,254.0,692.875,-11.375,692.9683659807279
1053.875,266.125,1749.0,256.0,695.125,-10.125,695.1987350750862
1067.375,276.625,1763.0,262.0,695.625,-14.625,695.7787229069311
1056.875,282.625,1751.0,274.0,694.125,-8.625,694.178583831279
1210.625,284.125,1913.0,278.0,702.375,-6.125,702.4017057567557
1050.125,285.625,1746.0,275.0,695.875,-10.625,695.9561094278863
1225.625,285.625,1925.0,280.0,699.375,-5.625,699.3976202776215
1130.375,288.625,1826.0,279.0,695.625,-9.625,695.6915848635801
1243.625,293.125,1939.0,279.0,695.375,-14.125,695.5184442198496
1361.375,298.375,2059.0,288.0,697.625,-10.375,697.702143647273
1188.125,300.625,1879.0,292.0,690.875,-8.625,690.928835879644
1159.625,303.625,1856.0,295.0,696.375,-8.625,696.4284107142672
1353.125,304.375,2047.0,297.0,693.875,-7.375,693.9141922817258
1197.875,307.375,1897.0,300.0,699.125,-7.375,699.1638979881612
1212.125,307.375,1906.0,295.0,693.875,-12.375,693.9853429648208
1089.125,308.875,1787.0,305.0,697.875,-3.875,697.8857580220418
1464.125,310.375,2151.0,301.0,686.875,-9.375,686.9389756375743
1392.875,311.875,2088.0,303.0,695.125,-8.875,695.1816534187305
1239.125,312.625,1947.0,298.0,707.875,-14.625,708.0260632561487
1360.625,312.625,2056.0,302.0,695.375,-10.625,695.4561677417205
1485.875,316.375,2177.0,312.0,691.125,-4.375,691.1388473020454
1215.125,317.125,1911.0,312.0,695.875,-5.125,695.893872117006
1134.125,317.875,1831.0,307.0,696.875,-10.875,696.9598490946232
1615.625,317.875,2315.0,345.0,699.375,27.125,699.9008188665019
1317.125,319.375,2011.0,306.0,693.875,-13.375,694.0038949818653
1574.375,320.125,2272.0,344.0,697.625,23.875,698.0334205824246
1498.625,321.625,2186.0,313.0,687.375,-8.625,687.4291099815312
1034.375,323.125,1729.0,307.0,694.625,-16.125,694.8121373795941
1482.875,323.875,2163.0,314.0,680.125,-9.875,680.1966857093615
1127.375,326.125,1821.0,317.0,693.625,-9.125,693.6850194793022
1395.125,326.875,2095.0,317.0,699.875,-9.875,699.9446629912968
1077.125,327.625,1773.0,320.0,695.875,-7.625,695.9167739392406
1321.625,327.625,2017.0,319.0,695.375,-8.625,695.428487516869
1120.625,328.375,1815.0,318.0,694.375,-10.375,694.4525046754458
1136.375,328.375,1828.0,319.0,691.625,-9.375,691.6885363008411
1392.875,330.625,2095.0,322.0,702.125,-8.625,702.1779733443651
1077.125,331.375,1773.0,325.0,695.875,-6.375,695.9042004830837
1216.625,331.375,1908.0,321.0,691.375,-10.375,691.4528409443409
1489.625,331.375,2172.0,318.0,682.375,-13.375,682.5060668228525
1044.875,334.375,1740.0,318.0,695.125,-16.375,695.3178454850703
1226.375,334.375,1919.0,324.0,692.625,-10.375,692.702700478351
1498.625,334.375,2186.0,324.0,687.375,-10.375,687.4532938680271
1149.875,335.125,1847.0,328.0,697.125,-7.125,697.1614097538676
1302.125,335.125,1999.0,316.0,696.875,-19.125,697.1373833398981
1112.375,336.625,1807.0,330.0,694.625,-6.625,694.6565923173838
1167.875,337.375,1862.0,326.0,694.125,-11.375,694.2181978672123
1423.625,337.375,2120.0,328.0,696.375,-9.375,696.4381029567523
1482.875,337.375,2166.0,326.0,683.125,-11.375,683.2196983767374
1438.625,338.875,2135.0,332.0,696.375,-6.875,696.4089360785084
1365.875,339.625,2066.0,327.0,700.125,-12.625,700.2388208675666
1422.875,341.125,2120.0,333.0,697.125,-8.125,697.1723468770115
1160.375,343.375,1855.0,338.0,694.625,-5.375,694.6457955317948
1432.625,343.375,2130.0,332.0,697.375,-11.375,697.4677635919813
1349.375,344.125,2047.0,333.0,697.625,-11.125,697.7136993423592
1203.125,345.625,1899.0,338.0,695.875,-7.625,695.9167739392406
1050.875,347.125,1744.0,334.0,693.125,-13.125,693.2492562203006
1155.875,347.125,1849.0,338.0,693.125,-9.125,693.1850627718402
1317.125,347.125,2013.0,336.0,695.875,-11.125,695.9639223767279
1435.625,347.125,2135.0,338.0,699.375,-9.125,699.4345260637339
1375.625,350.125,2072.0,337.0,696.375,-13.125,696.4986764165457
1430.375,350.125,2121.0,338.0,690.625,-12.125,690.7314284510297
1041.125,350.875,1735.0,338.0,693.875,-12.875,693.9944389186414
1725.125,350.875,2423.0,365.0,697.875,14.125,698.0179304645404
1304.375,353.125,2002.0,343.0,697.625,-10.125,697.6984708668924
1680.125,353.125,2375.0,351.0,694.875,-2.125,694.8782492278773
1335.875,353.875,2031.0,344.0,695.125,-9.875,695.1951389717854
1581.875,353.875,2310.0,363.0,728.125,9.125,728.1821758667263
1362.125,356.875,2061.0,344.0,698.875,-12.875,698.9935845556811
1139.375,358.375,1836.0,353.0,696.625,-5.375,696.6457358299124
1377.125,358.375,2072.0,349.0,694.875,-9.375,694.9382391623014
1467.875,359.125,2148.0,343.0,680.125,-16.125,680.316125966451
1131.875,359.875,1824.0,349.0,692.125,-10.875,692.2104313357319
1212.875,359.875,1907.0,347.0,694.125,-12.875,694.2443959082422
1154.375,360.625,1848.0,350.0,693.625,-10.625,693.7063725020839
1494.125,360.625,2178.0,351.0,683.875,-9.625,683.942728779245
1521.125,361.375,2201.0,355.0,679.875,-6.375,679.9048876497359
1044.125,363.625,1738.0,352.0,693.875,-11.625,693.9723742700426
1598.375,364.375,2295.0,354.0,696.625,-10.375,696.7022543741336
1374.125,365.125,2071.0,354.0,696.875,-11.125,696.9637947913794
1382.375,365.125,2078.0,352.0,695.625,-13.125,695.748809736675
1582.625,365.125,2282.0,356.0,699.375,-9.125,699.4345260637339
1458.125,366.625,2147.0,354.0,688.875,-12.625,688.9906793636617
1464.875,366.625,2157.0,359.0,692.125,-7.625,692.1670002607752
1347.125,368.125,2037.0,354.0,689.875,-14.125,690.0195875842946
1616.375,368.875,2311.0,358.0,694.625,-10.875,694.7101239006093
1249.625,369.625,1944.0,357.0,694.375,-12.625,694.4897632434909
1339.625,370.375,2036.0,359.0,696.375,-11.375,696.467896783477
1041.125,371.125,1734.0,362.0,692.875,-9.125,692.935084441537
1106.375,371.875,1800.0,362.0,693.625,-9.875,693.6952906355931
1277.375,371.875,1977.0,361.0,699.625,-10.875,699.7095156205895
1399.625,374.125,2092.0,357.0,692.375,-17.125,692.5867499815456
1424.375,374.125,2119.0,360.0,694.625,-14.125,694.7685990673441
1596.125,374.125,2292.0,365.0,695.875,-9.125,695.9348254326694
1377.125,374.875,2071.0,368.0,693.875,-6.875,693.9090583426621
1411.625,374.875,2103.0,360.0,691.375,-14.875,691.5350000180757
1667.375,378.625,2342.0,371.0,674.625,-7.625,674.6680896929986
1711.625,379.375,2404.0,382.0,692.375,2.625,692.3799760608332
1300.625,380.875,2000.0,368.0,699.375,-12.875,699.4934997910989
1340.375,381.625,2036.0,372.0,695.625,-9.625,695.6915848635801
1335.875,382.375,2028.0,371.0,692.125,-11.375,692.2184671402518
1383.125,382.375,2079.0,375.0,695.875,-7.375,695.9140796463311
1241.375,383.125,1930.0,371.0,688.625,-12.125,688.7317375074275
1358.375,383.875,2050.0,371.0,691.625,-12.875,691.7448274110909
1324.625,384.625,2019.0,374.0,694.375,-10.625,694.4562846212856
1401.125,386.125,2096.0,372.0,694.875,-14.125,695.0185474143838
1467.125,386.125,2146.0,370.0,678.875,-16.125,679.0664777840237
1592.375,386.125,2289.0,374.0,696.625,-12.125,696.7305119269573
1038.125,387.625,1733.0,378.0,694.875,-9.625,694.9416567237857
1203.875,387.625,1897.0,376.0,693.125,-11.625,693.2224796196384
1249.625,387.625,1944.0,376.0,694.375,-11.625,694.4723041633841
1282.625,387.625,1975.0,373.0,692.375,-14.625,692.5294443198787
1341.875,392.125,2039.0,382.0,697.125,-10.125,697.1985235569565
1324.625,393.625,2019.0,380.0,694.375,-13.625,694.5086617530411
1438.625,393.625,2121.0,376.0,682.375,-17.625,682.6025792875383
1236.875,395.125,1931.0,380.0,694.125,-15.125,694.2897674962522
1305.125,395.125,2001.0,380.0,695.875,-15.125,696.039353233709
1376.375,395.125,2072.0,389.0,695.625,-6.125,695.6519648861778
1454.375,395.125,2132.0,368.0,677.625,-27.125,678.167682988507
1396.625,395.875,2094.0,382.0,697.375,-13.875,697.5130151115461
1334.375,398.125,2026.0,387.0,691.625,-11.125,691.7144687296919
1242.125,398.875,1937.0,391.0,694.875,-7.875,694.9196221506485
1330.625,398.875,2021.0,386.0,690.375,-12.875,690.4950443341356
1289.375,401.125,1982.0,387.0,692.625,-14.125,692.7690136329713
1296.875,401.125,1992.0,388.0,695.125,-13.125,695.2488987765461
1592.375,401.125,2287.0,392.0,694.625,-9.125,694.6849330811774
1204.625,401.875,1898.0,389.0,693.375,-12.875,693.494525032462
1293.125,401.875,1987.0,388.0,693.875,-13.875,694.0137111397728
1431.875,404.125,2124.0,383.0,692.125,-21.125,692.4473129776734
1461.875,404.125,2156.0,393.0,694.125,-11.125,694.2141465354908
1491.125,404.125,2177.0,390.0,685.875,-14.125,686.0204306359979
1125.125,407.875,1816.0,389.0,690.875,-18.875,691.1327884350445
1202.375,407.875,1898.0,397.0,695.625,-10.875,695.710001545184
1119.875,409.375,1812.0,396.0,692.125,-13.375,692.2542208249798
1373.375,410.875,2067.0,396.0,693.625,-14.875,693.7844811250825
1288.625,412.375,1984.0,399.0,695.375,-13.375,695.5036169927515
1314.875,412.375,2003.0,398.0,688.125,-14.375,688.2751312157079
1449.875,412.375,2142.0,397.0,692.125,-15.375,692.2957505647424
1332.125,413.125,2028.0,403.0,695.875,-10.125,695.948655613329
1440.125,413.125,2132.0,395.0,691.875,-18.125,692.1123689474131
1353.125,413.875,2047.0,403.0,693.875,-10.875,693.9602158985773
1048.625,414.625,1744.0,406.0,695.375,-8.625,695.428487516869
1761.125,414.625,2454.0,404.0,692.875,-10.625,692.9564605731013
1251.125,416.125,1946.0,399.0,694.875,-17.125,695.0859883856098
1117.625,417.625,1815.0,406.0,697.375,-11.625,697.4718856341093
1479.125,417.625,2169.0,400.0,689.875,-17.625,690.1001059628958
1103.375,419.125,1793.0,410.0,689.625,-9.125,689.6853675771293
1290.875,419.125,1988.0,409.0,697.125,-10.125,697.1985235569565
1470.125,419.125,2154.0,406.0,683.875,-13.125,684.000936585616
1592.375,419.125,2289.0,408.0,696.625,-11.125,696.7138266533829
1456.625,419.875,2144.0,405.0,687.375,-14.875,687.5359308792523
1426.625,423.625,2120.0,413.0,693.375,-10.625,693.4564018379237
1387.625,424.375,2083.0,415.0,695.375,-9.375,695.4381936951694
1443.125,424.375,2133.0,409.0,689.875,-15.375,690.0463073229216
1782.125,424.375,2479.0,416.0,696.875,-8.375,696.9253232951146
1317.875,425.125,2012.0,413.0,694.125,-12.125,694.230891886842
1748.375,425.125,2452.0,421.0,703.625,-4.125,703.6370912977798
1157.375,425.875,1856.0,417.0,698.625,-8.875,698.6813696170809
1309.625,425.875,2001.0,414.0,691.375,-11.875,691.4769744901128
1585.625,426.625,2278.0,413.0,692.375,-13.625,692.5090477748287
1122.875,427.375,1819.0,411.0,696.125,-16.375,696.3175685346449
1544.375,427.375,2227.0,407.0,682.625,-20.375,682.9290089387036
1047.125,428.875,1742.0,419.0,694.875,-9.875,694.9451642036227
1707.875,429.625,2399.0,423.0,691.125,-6.625,691.1567523000842
1058.375,430.375,1753.0,417.0,694.625,-13.375,694.7537558372751
1413.125,431.125,2112.0,422.0,698.875,-9.125,698.934568647166
1332.875,431.875,2026.0,415.0,693.125,-16.875,693.3303911195585
1592.375,431.875,2283.0,422.0,690.625,-9.875,690.69559593934
1288.625,432.625,1984.0,421.0,695.375,-11.625,695.4721642524595
1424.375,432.625,2117.0,421.0,692.625,-11.625,692.7225499794272
1474.625,432.625,2165.0,412.0,690.375,-20.625,690.6830179250102
1329.125,435.625,2025.0,426.0,695.875,-9.625,695.9415609445954
1390.625,435.625,2086.0,423.0,695.375,-12.625,695.4895982327845
1726.625,436.375,2421.0,427.0,694.375,-9.375,694.4382846949036
1545.875,438.625,2232.0,423.0,686.125,-15.625,686.3028895830179
1713.125,438.625,2407.0,430.0,693.875,-8.625,693.9286031357981
1701.125,439.375,2397.0,434.0,695.875,-5.375,695.8957581779041
1374.875,440.125,2070.0,428.0,695.125,-12.125,695.2307395749989
1780.625,440.125,2470.0,431.0,689.375,-9.125,689.4353894673525
1291.625,443.125,1983.0,428.0,691.375,-15.125,691.5404227158381
1405.625,443.125,2098.0,432.0,692.375,-11.125,692.464371827172
1044.125,443.875,1738.0,430.0,693.875,-13.875,694.0137111397728
1314.875,443.875,2007.0,427.0,692.125,-16.875,692.3306877858297
1278.875,444.625,1970.0,428.0,691.125,-16.625,691.3249281271434
1747.625,444.625,2443.0,434.0,695.375,-10.625,695.4561677417205
1132.625,445.375,1828.0,436.0,695.375,-9.375,695.4381936951694
1437.125,445.375,2123.0,426.0,685.875,-19.375,686.1486036202361
1350.125,449.125,2044.0,438.0,693.875,-11.125,693.9641786504545
1470.125,449.875,2158.0,424.0,687.875,-25.875,688.3614829796915
1332.875,450.625,2023.0,442.0,690.125,-8.625,690.1788943817393
1768.625,450.625,2460.0,444.0,691.375,-6.625,691.4067408190348
1429.625,453.625,2116.0,442.0,686.375,-11.625,686.4734381241564
1637.375,453.625,2331.0,443.0,693.625,-10.625,693.7063725020839
1283.375,455.125,1985.0,445.0,701.625,-10.125,701.6980520494552
1296.875,455.875,1992.0,447.0,695.125,-8.875,695.1816534187305
1728.875,455.875,2425.0,446.0,696.125,-9.875,696.1950382256398
1419.875,456.625,2108.0,434.0,688.125,-22.625,688.4968454902317
1275.875,457.375,1973.0,446.0,697.125,-11.375,697.217796854039
1335.125,458.125,2031.0,438.0,695.875,-20.125,696.1659509412967
1368.125,458.875,2062.0,448.0,693.875,-10.875,693.9602158985773
1269.125,459.625,1964.0,450.0,694.875,-9.625,694.9416567237857
1405.625,461.875,2098.0,444.0,692.375,-17.875,692.6057004169111
1087.625,464.125,1781.0,452.0,693.375,-12.125,693.4810064089716
1472.375,464.875,2165.0,450.0,692.625,-14.875,692.7847113281297
1755.125,464.875,2445.0,455.0,689.875,-9.875,689.9456726801031
1464.125,467.875,2156.0,453.0,691.875,-14.875,692.0348844169635
1599.125,467.875,2291.0,455.0,691.875,-12.875,691.9947841205163
1386.125,468.625,2076.0,452.0,689.875,-16.625,690.0752902763581
1059.125,469.375,1751.0,457.0,691.875,-12.375,691.9856618818052
1410.875,469.375,2100.0,449.0,689.125,-20.375,689.4261427085573
1368.875,470.125,2061.0,453.0,692.125,-17.125,692.3368264436033
1506.875,470.125,2192.0,451.0,685.125,-19.125,685.3918815174279
1302.875,473.125,1996.0,462.0,693.125,-11.125,693.2142751343195
1410.125,473.125,2101.0,462.0,690.875,-11.125,690.9645658425619
1512.125,473.125,2201.0,458.0,688.875,-15.125,689.0410229079253
1524.875,473.125,2211.0,458.0,686.125,-15.125,686.291688169105
1508.375,473.875,2196.0,459.0,687.625,-14.875,687.7858723832585
1599.875,473.875,2288.0,464.0,688.125,-9.875,688.1958523923258
1586.375,475.375,2281.0,460.0,694.625,-15.375,694.7951361732464
1089.875,477.625,1781.0,468.0,691.125,-9.625,691.1920183639276
1190.375,478.375,1882.0,470.0,691.625,-8.375,691.6757052622277
1659.875,479.875,2354.0,469.0,694.125,-10.875,694.2101852105023
1335.125,482.125,2030.0,472.0,694.875,-10.125,694.9487616004507
1101.875,483.625,1794.0,470.0,692.125,-13.625,692.2590961843694
1269.125,485.125,1963.0,474.0,693.875,-11.125,693.9641786504545
1467.875,485.125,2156.0,465.0,688.125,-20.125,688.4192263802631
1680.875,485.125,2378.0,476.0,697.125,-9.125,697.1847181701561
1586.375,485.875,2282.0,476.0,695.625,-9.875,695.6950885625109
1104.125,487.375,1798.0,476.0,693.875,-11.375,693.9682314414688
1356.875,488.125,2049.0,472.0,692.125,-16.125,692.3128131487962
1344.125,488.875,2038.0,475.0,693.875,-13.875,694.0137111397728
1635.125,488.875,2329.0,480.0,693.875,-8.875,693.9317554702335
1460.375,492.625,2149.0,480.0,688.625,-12.625,688.7407213531084
1396.625,494.125,2088.0,477.0,691.375,-17.125,691.5870561614062
1674.125,494.125,2372.0,485.0,697.875,-9.125,697.9346539970629
1697.375,494.125,2391.0,482.0,693.625,-12.125,693.7309682074168
1455.125,494.875,2144.0,479.0,688.875,-15.875,689.0578939755353
1188.125,495.625,1881.0,488.0,692.875,-7.625,692.9169548005013
1464.125,496.375,2155.0,484.0,690.875,-12.375,690.9858220325508
1425.875,497.875,2119.0,481.0,693.125,-16.875,693.3303911195585
1563.125,497.875,2262.0,491.0,698.875,-6.875,698.9088146890122
1358.375,498.625,2054.0,487.0,695.625,-11.625,695.7221293375682
1650.875,498.625,2351.0,490.0,700.125,-8.625,700.1781246582901
1247.375,499.375,1935.0,490.0,687.625,-9.375,687.6889058651448
1447.625,499.375,2139.0,481.0,691.375,-18.375,691.6191374231919
1108.625,501.625,1805.0,492.0,696.375,-9.625,696.4415131581402
1167.875,501.625,1868.0,489.0,700.125,-12.625,700.2388208675666
1233.875,501.625,1923.0,495.0,689.125,-6.625,689.1568444483447
1505.375,501.625,2192.0,489.0,686.625,-12.625,686.7410583691643
1432.625,502.375,2124.0,483.0,691.375,-19.375,691.64642791675
1491.125,503.125,2175.0,489.0,683.875,-14.125,684.0208558589424
1675.625,504.625,2374.0,498.0,698.375,-6.625,698.406422686676
1240.625,505.375,1935.0,500.0,694.375,-5.375,694.3958030187107
1388.375,505.375,2079.0,490.0,690.625,-15.375,690.7961213339288
1524.875,507.625,2213.0,482.0,688.125,-25.625,688.6019577738651
1113.125,508.375,1807.0,497.0,693.875,-11.375,693.9682314414688
1036.625,509.125,1731.0,501.0,694.375,-8.125,694.4225343765854
1176.875,509.125,1869.0,502.0,692.125,-7.125,692.1616727687253
1539.125,509.125,2222.0,485.0,682.875,-24.125,683.3010180367069
1113.875,512.125,1808.0,502.0,694.125,-10.125,694.1988412911678
1570.625,512.125,2265.0,504.0,694.375,-8.125,694.4225343765854
1350.125,513.625,2048.0,508.0,697.875,-5.625,697.8976688956627
1182.875,515.125,1879.0,503.0,696.125,-12.125,696.2305877006554
1785.125,516.625,2475.0,500.0,689.875,-16.625,690.0752902763581
1500.875,517.375,2189.0,506.0,688.125,-11.375,688.2190103811431
1766.375,517.375,2463.0,508.0,696.625,-9.375,696.688080312847
1360.625,518.875,2056.0,510.0,695.375,-8.875,695.4316330524518
1509.875,519.625,2198.0,506.0,688.125,-13.625,688.2598755194145
1116.125,520.375,1810.0,508.0,693.875,-12.375,693.9853429648208
1246.625,521.875,1934.0,513.0,687.375,-8.875,687.4322921204677
1219.625,523.375,1914.0,517.0,694.375,-6.375,694.4042635597797
1350.125,524.875,2048.0,518.0,697.875,-6.875,697.9088631404533
1722.125,527.125,2417.0,514.0,694.875,-13.125,694.9989433445205
1254.875,527.875,1946.0,516.0,691.125,-11.875,691.2270113718068
1455.125,527.875,2149.0,517.0,693.875,-10.875,693.9602158985773
1785.125,527.875,2480.0,511.0,694.875,-16.875,695.0798740072971
1050.125,529.375,1743.0,519.0,692.875,-10.375,692.9526724459615
1581.125,529.375,2271.0,516.0,689.875,-13.375,690.004642194529
1175.375,530.125,1868.0,517.0,692.625,-13.125,692.749345903697
1305.125,530.125,1999.0,524.0,693.875,-6.125,693.9020328908109
1421.375,530.875,2115.0,520.0,693.625,-10.875,693.7102466087697
1436.375,533.125,2131.0,525.0,694.625,-8.125,694.6725172698284
1127.375,535.375,1820.0,523.0,692.625,-12.375,692.7355420721533
1460.375,536.125,2156.0,531.0,695.625,-5.125,695.643878899254
1755.875,537.625,2450.0,523.0,694.125,-14.625,694.2790550275876
1782.875,537.625,2479.0,526.0,696.125,-11.625,696.222059583004
1773.875,538.375,2468.0,529.0,694.125,-9.375,694.1883074858002
1179.125,539.875,1870.0,530.0,690.875,-9.875,690.9455703961058
1289.375,540.625,1986.0,529.0,696.625,-11.625,696.721989928551
1547.375,540.625,2239.0,533.0,691.625,-7.625,691.6670306223942
1471.625,541.375,2166.0,533.0,694.375,-8.375,694.4255044639417
1530.125,541.375,2215.0,525.0,684.875,-16.375,685.0707308373347
1758.875,541.375,2454.0,534.0,695.125,-7.375,695.1641218086561
1233.875,542.125,1929.0,533.0,695.125,-9.125,695.1848899753217
1451.375,542.125,2147.0,530.0,695.625,-12.125,695.7306635832576
1044.875,543.625,1737.0,531.0,692.125,-12.625,692.240136260532
1167.875,543.625,1865.0,527.0,697.125,-16.625,697.3232078813955
1179.875,543.625,1875.0,532.0,695.125,-11.625,695.2221991924596
1065.125,544.375,1760.0,532.0,694.875,-12.375,694.9851841945984
1442.375,544.375,2132.0,530.0,689.625,-14.375,689.7748047370243
1517.375,544.375,2208.0,539.0,690.625,-5.375,690.6459159728666
1761.125,545.125,2456.0,540.0,694.875,-5.125,694.8938992752778
1299.125,546.625,1990.0,540.0,690.875,-6.625,690.9067637894422
1391.375,546.625,2085.0,535.0,693.625,-11.625,693.722409361266
1522.625,547.375,2217.0,540.0,694.375,-7.375,694.4141640620531
1585.625,547.375,2280.0,537.0,694.375,-10.375,694.4525046754458
1485.875,548.125,2182.0,542.0,696.125,-6.125,696.15194551908
1437.125,548.875,2126.0,539.0,688.875,-9.875,688.9457752610143
1501.625,551.125,2200.0,545.0,698.375,-6.125,698.4018587102987
1029.875,551.875,1721.0,540.0,691.125,-11.875,691.2270113718068
1544.375,551.875,2229.0,543.0,684.625,-8.875,684.6825222320196
1443.875,554.125,2143.0,547.0,699.125,-7.125,699.1613056012181
1347.125,555.625,2044.0,551.0,696.875,-4.625,696.8903473646338
1286.375,559.375,1983.0,550.0,696.625,-9.375,696.688080312847
1578.875,560.875,2283.0,551.0,704.125,-9.875,704.1942425566968
1496.375,562.375,2191.0,553.0,694.625,-9.375,694.6882619204099
1202.375,563.125,1898.0,548.0,695.625,-15.125,695.789412286505
1187.375,563.875,1885.0,552.0,697.625,-11.875,697.7260610368513
1520.375,564.625,2216.0,554.0,695.625,-10.625,695.7061385743265
1541.375,565.375,2235.0,555.0,693.625,-10.375,693.7025884700157
1302.875,566.875,1994.0,555.0,691.125,-11.875,691.2270113718068
1278.875,567.625,1972.0,558.0,693.125,-9.625,693.1918250022861
1572.125,569.125,2265.0,554.0,692.875,-15.125,693.0400646788034
1777.625,569.875,2473.0,554.0,695.375,-15.875,695.5561848262151
1104.125,570.625,1800.0,559.0,695.875,-11.625,695.9720944477588
1174.625,570.625,1867.0,558.0,692.375,-12.625,692.4900946945017
1193.375,571.375,1889.0,562.0,695.625,-9.375,695.6881709861107
1276.625,571.375,1972.0,564.0,695.375,-7.375,695.4141077444432
1765.625,572.125,2461.0,561.0,695.375,-11.125,695.4639863069834
1218.875,573.625,1914.0,567.0,695.125,-6.625,695.1565695942173
1405.625,574.375,2102.0,566.0,696.375,-8.375,696.4253594248274
1546.625,574.375,2238.0,569.0,691.375,-5.375,691.3958932840143
1580.375,575.125,2274.0,567.0,693.625,-8.125,693.6725857708376
1584.125,575.875,2279.0,567.0,694.875,-8.875,694.9316737996621
1518.125,577.375,2216.0,566.0,697.875,-11.375,697.9676971393448
1745.375,577.375,2439.0,563.0,693.625,-14.375,693.7739410283439
1299.875,578.125,1995.0,567.0,695.125,-11.125,695.2140183065932
1514.375,578.125,2205.0,561.0,690.625,-17.125,690.837286377914
1563.875,578.875,2260.0,571.0,696.125,-7.875,696.1695420298133
1198.625,582.625,1894.0,573.0,695.375,-9.625,695.4416087997612
1760.375,582.625,2458.0,574.0,697.625,-8.625,697.6783150206118
1302.875,584.125,1998.0,575.0,695.125,-9.125,695.1848899753217
1506.125,586.375,2199.0,576.0,692.875,-10.375,692.9526724459615
1407.125,587.875,2099.0,577.0,691.875,-10.875,691.960462201418
1491.125,587.875,2186.0,574.0,694.875,-13.875,695.0135115593077
1746.125,588.625,2444.0,577.0,697.875,-11.625,697.9718162289936
1103.375,590.875,1797.0,579.0,693.625,-11.875,693.7266437509807
1099.625,591.625,1792.0,580.0,692.375,-11.625,692.4725851974214
1339.625,597.625,2033.0,589.0,693.375,-8.625,693.4286417865936
1737.875,597.625,2427.0,587.0,689.125,-10.625,689.2069038032048
